,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
258,258.0,1.0,1.0,317.0,424.0,0.007,5.0,600.0,3.9099104621931358
259,259.0,1.0,1.0,317.0,424.0,0.007,5.0,800.0,3.9039152622459374
260,260.0,1.0,1.0,317.0,424.0,0.007,6.0,200.0,4.091783433226834
261,261.0,1.0,1.0,317.0,424.0,0.007,6.0,400.0,3.896377991414021
262,262.0,1.0,1.0,317.0,424.0,0.007,6.0,600.0,3.8974431925130837
263,263.0,1.0,1.0,317.0,424.0,0.007,6.0,800.0,3.908815600684003
264,264.0,1.0,1.0,317.0,424.0,0.01,1.0,200.0,4.321675746497768
265,265.0,1.0,1.0,317.0,424.0,0.01,1.0,400.0,4.05143770682346
266,266.0,1.0,1.0,317.0,424.0,0.01,1.0,600.0,4.022726993845245
267,267.0,1.0,1.0,317.0,424.0,0.01,1.0,800.0,3.9891345963485247
268,268.0,1.0,1.0,317.0,424.0,0.01,2.0,200.0,4.058191995196288
269,269.0,1.0,1.0,317.0,424.0,0.01,2.0,400.0,3.9531143531397386
270,270.0,1.0,1.0,317.0,424.0,0.01,2.0,600.0,3.9300721778682726
271,271.0,1.0,1.0,317.0,424.0,0.01,2.0,800.0,3.924472641233784
272,272.0,1.0,1.0,317.0,424.0,0.01,3.0,200.0,3.962160156802152
273,273.0,1.0,1.0,317.0,424.0,0.01,3.0,400.0,3.9103831608365627
274,274.0,1.0,1.0,317.0,424.0,0.01,3.0,600.0,3.908190012256771
275,275.0,1.0,1.0,317.0,424.0,0.01,3.0,800.0,3.9187002244805837
276,276.0,1.0,1.0,317.0,424.0,0.01,4.0,200.0,3.944683224961495
277,277.0,1.0,1.0,317.0,424.0,0.01,4.0,400.0,3.9147253252988126
278,278.0,1.0,1.0,317.0,424.0,0.01,4.0,600.0,3.9178542842142536
279,279.0,1.0,1.0,317.0,424.0,0.01,4.0,800.0,3.917724426124387
280,280.0,1.0,1.0,317.0,424.0,0.01,5.0,200.0,3.9405325019150603
281,281.0,1.0,1.0,317.0,424.0,0.01,5.0,400.0,3.904155549592299
282,282.0,1.0,1.0,317.0,424.0,0.01,5.0,600.0,3.8998134957943256
283,283.0,1.0,1.0,317.0,424.0,0.01,5.0,800.0,3.913354687771907
284,284.0,1.0,1.0,317.0,424.0,0.01,6.0,200.0,3.9466952211989237
285,285.0,1.0,1.0,317.0,424.0,0.01,6.0,400.0,3.90487548814694
286,286.0,1.0,1.0,317.0,424.0,0.01,6.0,600.0,3.9144075755501246
287,287.0,1.0,1.0,317.0,424.0,0.01,6.0,800.0,3.94037055181659
288,288.0,1.0,1.0,317.0,424.0,0.03,1.0,200.0,4.022101334382145
289,289.0,1.0,1.0,317.0,424.0,0.03,1.0,400.0,3.945586867321508
