,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
221,221.0,1.0,1.0,356.0,475.0,0.005,2.0,400.0,2.578639955395696
222,222.0,1.0,1.0,356.0,475.0,0.005,2.0,600.0,2.3135000702968727
223,223.0,1.0,1.0,356.0,475.0,0.005,2.0,800.0,2.2771038208710603
224,224.0,1.0,1.0,356.0,475.0,0.005,3.0,200.0,3.7584554451695675
225,225.0,1.0,1.0,356.0,475.0,0.005,3.0,400.0,2.507233363332581
226,226.0,1.0,1.0,356.0,475.0,0.005,3.0,600.0,2.296908858390024
227,227.0,1.0,1.0,356.0,475.0,0.005,3.0,800.0,2.2917108343231902
228,228.0,1.0,1.0,356.0,475.0,0.005,4.0,200.0,3.7294521330263186
229,229.0,1.0,1.0,356.0,475.0,0.005,4.0,400.0,2.495078070935055
230,230.0,1.0,1.0,356.0,475.0,0.005,4.0,600.0,2.309962990670211
231,231.0,1.0,1.0,356.0,475.0,0.005,4.0,800.0,2.302370639502372
232,232.0,1.0,1.0,356.0,475.0,0.005,5.0,200.0,3.72670092196874
233,233.0,1.0,1.0,356.0,475.0,0.005,5.0,400.0,2.4921446554374014
234,234.0,1.0,1.0,356.0,475.0,0.005,5.0,600.0,2.2988100086725485
235,235.0,1.0,1.0,356.0,475.0,0.005,5.0,800.0,2.2923658023521725
236,236.0,1.0,1.0,356.0,475.0,0.005,6.0,200.0,3.7267339036055267
237,237.0,1.0,1.0,356.0,475.0,0.005,6.0,400.0,2.4914867494946322
238,238.0,1.0,1.0,356.0,475.0,0.005,6.0,600.0,2.2995576756400875
239,239.0,1.0,1.0,356.0,475.0,0.005,6.0,800.0,2.2978690652727027
240,240.0,1.0,1.0,356.0,475.0,0.007,1.0,200.0,4.202302293085949
241,241.0,1.0,1.0,356.0,475.0,0.007,1.0,400.0,2.8463374527037835
242,242.0,1.0,1.0,356.0,475.0,0.007,1.0,600.0,2.431068671275273
243,243.0,1.0,1.0,356.0,475.0,0.007,1.0,800.0,2.3253053497097658
244,244.0,1.0,1.0,356.0,475.0,0.007,2.0,200.0,3.1486432096603916
245,245.0,1.0,1.0,356.0,475.0,0.007,2.0,400.0,2.3281062849097687
246,246.0,1.0,1.0,356.0,475.0,0.007,2.0,600.0,2.2733948012909275
247,247.0,1.0,1.0,356.0,475.0,0.007,2.0,800.0,2.2740560542983315
248,248.0,1.0,1.0,356.0,475.0,0.007,3.0,200.0,3.011270665134009
249,249.0,1.0,1.0,356.0,475.0,0.007,3.0,400.0,2.3091824621635055
250,250.0,1.0,1.0,356.0,475.0,0.007,3.0,600.0,2.2915895483819586
251,251.0,1.0,1.0,356.0,475.0,0.007,3.0,800.0,2.2970169360144728
252,252.0,1.0,1.0,356.0,475.0,0.007,4.0,200.0,2.9905714917984727
253,253.0,1.0,1.0,356.0,475.0,0.007,4.0,400.0,2.3250654270143865
254,254.0,1.0,1.0,356.0,475.0,0.007,4.0,600.0,2.304635407505232
255,255.0,1.0,1.0,356.0,475.0,0.007,4.0,800.0,2.3266130263460436
256,256.0,1.0,1.0,356.0,475.0,0.007,5.0,200.0,2.9877858799464474
257,257.0,1.0,1.0,356.0,475.0,0.007,5.0,400.0,2.3138890743219784
258,258.0,1.0,1.0,356.0,475.0,0.007,5.0,600.0,2.2935809594925725
259,259.0,1.0,1.0,356.0,475.0,0.007,5.0,800.0,2.309589373093496
260,260.0,1.0,1.0,356.0,475.0,0.007,6.0,200.0,2.9877840105548126
261,261.0,1.0,1.0,356.0,475.0,0.007,6.0,400.0,2.314915548798636
262,262.0,1.0,1.0,356.0,475.0,0.007,6.0,600.0,2.3001062309552447
263,263.0,1.0,1.0,356.0,475.0,0.007,6.0,800.0,2.3233813432195194
264,264.0,1.0,1.0,356.0,475.0,0.01,1.0,200.0,3.439867642114788
265,265.0,1.0,1.0,356.0,475.0,0.01,1.0,400.0,2.4615331260783293
266,266.0,1.0,1.0,356.0,475.0,0.01,1.0,600.0,2.3139001932115697
267,267.0,1.0,1.0,356.0,475.0,0.01,1.0,800.0,2.2834111688984695
268,268.0,1.0,1.0,356.0,475.0,0.01,2.0,200.0,2.5764653450383737
269,269.0,1.0,1.0,356.0,475.0,0.01,2.0,400.0,2.2764732141465007
270,270.0,1.0,1.0,356.0,475.0,0.01,2.0,600.0,2.278164527809012
271,271.0,1.0,1.0,356.0,475.0,0.01,2.0,800.0,2.2814665513213925
272,272.0,1.0,1.0,356.0,475.0,0.01,3.0,200.0,2.504968262816713
273,273.0,1.0,1.0,356.0,475.0,0.01,3.0,400.0,2.291729798640373
274,274.0,1.0,1.0,356.0,475.0,0.01,3.0,600.0,2.3025362932024334
275,275.0,1.0,1.0,356.0,475.0,0.01,3.0,800.0,2.3282481679098965
276,276.0,1.0,1.0,356.0,475.0,0.01,4.0,200.0,2.492133910510671
277,277.0,1.0,1.0,356.0,475.0,0.01,4.0,400.0,2.301970116771991
278,278.0,1.0,1.0,356.0,475.0,0.01,4.0,600.0,2.3343158991707003
279,279.0,1.0,1.0,356.0,475.0,0.01,4.0,800.0,2.3608258728433626
280,280.0,1.0,1.0,356.0,475.0,0.01,5.0,200.0,2.4903315921432796
281,281.0,1.0,1.0,356.0,475.0,0.01,5.0,400.0,2.290761408842184
282,282.0,1.0,1.0,356.0,475.0,0.01,5.0,600.0,2.3168341178314127
283,283.0,1.0,1.0,356.0,475.0,0.01,5.0,800.0,2.3523346852666736
284,284.0,1.0,1.0,356.0,475.0,0.01,6.0,200.0,2.489695333863445
285,285.0,1.0,1.0,356.0,475.0,0.01,6.0,400.0,2.3014361235538834
286,286.0,1.0,1.0,356.0,475.0,0.01,6.0,600.0,2.3358630624167698
287,287.0,1.0,1.0,356.0,475.0,0.01,6.0,800.0,2.3705430806853216
288,288.0,1.0,1.0,356.0,475.0,0.03,1.0,200.0,2.309952357750964
289,289.0,1.0,1.0,356.0,475.0,0.03,1.0,400.0,2.2580061172833545
290,290.0,1.0,1.0,356.0,475.0,0.03,1.0,600.0,2.2638058387806606
291,291.0,1.0,1.0,356.0,475.0,0.03,1.0,800.0,2.2750171490593707
292,292.0,1.0,1.0,356.0,475.0,0.03,2.0,200.0,2.280472644916384
293,293.0,1.0,1.0,356.0,475.0,0.03,2.0,400.0,2.3072468668895048
294,294.0,1.0,1.0,356.0,475.0,0.03,2.0,600.0,2.352372930617682
295,295.0,1.0,1.0,356.0,475.0,0.03,2.0,800.0,2.405702853407097
296,296.0,1.0,1.0,356.0,475.0,0.03,3.0,200.0,2.3030691207622453
297,297.0,1.0,1.0,356.0,475.0,0.03,3.0,400.0,2.3495484791410512
298,298.0,1.0,1.0,356.0,475.0,0.03,3.0,600.0,2.390971436255936
299,299.0,1.0,1.0,356.0,475.0,0.03,3.0,800.0,2.418163702635777
300,300.0,1.0,1.0,356.0,475.0,0.03,4.0,200.0,2.330487340121944
301,301.0,1.0,1.0,356.0,475.0,0.03,4.0,400.0,2.39077747141702
302,302.0,1.0,1.0,356.0,475.0,0.03,4.0,600.0,2.4278637551701636
303,303.0,1.0,1.0,356.0,475.0,0.03,4.0,800.0,2.443857680743639
304,304.0,1.0,1.0,356.0,475.0,0.03,5.0,200.0,2.3167392219725484
305,305.0,1.0,1.0,356.0,475.0,0.03,5.0,400.0,2.3918673254928415
306,306.0,1.0,1.0,356.0,475.0,0.03,5.0,600.0,2.4254194486850356
307,307.0,1.0,1.0,356.0,475.0,0.03,5.0,800.0,2.44867266456422
308,308.0,1.0,1.0,356.0,475.0,0.03,6.0,200.0,2.3336236013233465
309,309.0,1.0,1.0,356.0,475.0,0.03,6.0,400.0,2.406268427570281
310,310.0,1.0,1.0,356.0,475.0,0.03,6.0,600.0,2.4454370492601787
311,311.0,1.0,1.0,356.0,475.0,0.03,6.0,800.0,2.4684836134539316
312,312.0,1.0,1.0,356.0,475.0,0.05,1.0,200.0,2.2603747185326326
313,313.0,1.0,1.0,356.0,475.0,0.05,1.0,400.0,2.267867066256583
314,314.0,1.0,1.0,356.0,475.0,0.05,1.0,600.0,2.284130516064703
315,315.0,1.0,1.0,356.0,475.0,0.05,1.0,800.0,2.290485853816732
316,316.0,1.0,1.0,356.0,475.0,0.05,2.0,200.0,2.2931311944627613
317,317.0,1.0,1.0,356.0,475.0,0.05,2.0,400.0,2.3671398477854706
318,318.0,1.0,1.0,356.0,475.0,0.05,2.0,600.0,2.433956402111647
319,319.0,1.0,1.0,356.0,475.0,0.05,2.0,800.0,2.4631818175888465
320,320.0,1.0,1.0,356.0,475.0,0.05,3.0,200.0,2.3440046504562844
321,321.0,1.0,1.0,356.0,475.0,0.05,3.0,400.0,2.399425142677422
322,322.0,1.0,1.0,356.0,475.0,0.05,3.0,600.0,2.446449387346514
323,323.0,1.0,1.0,356.0,475.0,0.05,3.0,800.0,2.4746580767490634
324,324.0,1.0,1.0,356.0,475.0,0.05,4.0,200.0,2.3874116065858697
325,325.0,1.0,1.0,356.0,475.0,0.05,4.0,400.0,2.4472485986070294
