,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
88,88.0,1.0,1.0,127.0,424.0,0.01,5.0,200.0,41.120906158549374
89,89.0,1.0,1.0,127.0,424.0,0.01,5.0,400.0,40.17271253091291
90,90.0,1.0,1.0,127.0,424.0,0.01,5.0,600.0,40.52792265603808
91,91.0,1.0,1.0,127.0,424.0,0.01,5.0,800.0,40.978043444910455
92,92.0,1.0,1.0,127.0,424.0,0.01,6.0,200.0,41.12625668771327
93,93.0,1.0,1.0,127.0,424.0,0.01,6.0,400.0,40.172826267285224
94,94.0,1.0,1.0,127.0,424.0,0.01,6.0,600.0,40.53417755118489
95,95.0,1.0,1.0,127.0,424.0,0.01,6.0,800.0,41.00119422894924
96,96.0,1.0,1.0,127.0,424.0,0.03,1.0,200.0,41.036105025238435
97,97.0,1.0,1.0,127.0,424.0,0.03,1.0,400.0,41.6424116404676
98,98.0,1.0,1.0,127.0,424.0,0.03,1.0,600.0,41.65387103110394
99,99.0,1.0,1.0,127.0,424.0,0.03,1.0,800.0,41.66920239150063
100,100.0,1.0,1.0,127.0,424.0,0.03,2.0,200.0,41.43890896756892
101,101.0,1.0,1.0,127.0,424.0,0.03,2.0,400.0,41.964752069061284
102,102.0,1.0,1.0,127.0,424.0,0.03,2.0,600.0,42.313004379024115
103,103.0,1.0,1.0,127.0,424.0,0.03,2.0,800.0,42.66212376934822
104,104.0,1.0,1.0,127.0,424.0,0.03,3.0,200.0,40.57170675726511
105,105.0,1.0,1.0,127.0,424.0,0.03,3.0,400.0,41.491770722058895
106,106.0,1.0,1.0,127.0,424.0,0.03,3.0,600.0,42.15417762221999
107,107.0,1.0,1.0,127.0,424.0,0.03,3.0,800.0,42.62133517420501
108,108.0,1.0,1.0,127.0,424.0,0.03,4.0,200.0,40.52207768395714
109,109.0,1.0,1.0,127.0,424.0,0.03,4.0,400.0,41.42793206774257
110,110.0,1.0,1.0,127.0,424.0,0.03,4.0,600.0,42.16232686669802
111,111.0,1.0,1.0,127.0,424.0,0.03,4.0,800.0,42.634097475016155
112,112.0,1.0,1.0,127.0,424.0,0.03,5.0,200.0,40.55519853844679
113,113.0,1.0,1.0,127.0,424.0,0.03,5.0,400.0,41.4116476143236
114,114.0,1.0,1.0,127.0,424.0,0.03,5.0,600.0,42.14685292279454
115,115.0,1.0,1.0,127.0,424.0,0.03,5.0,800.0,42.609751355081556
