,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
317,317.0,1.0,1.0,356.0,475.0,0.05,2.0,400.0,79.11119502409714
318,318.0,1.0,1.0,356.0,475.0,0.05,2.0,600.0,80.08867599665403
319,319.0,1.0,1.0,356.0,475.0,0.05,2.0,800.0,80.75775047035886
320,320.0,1.0,1.0,356.0,475.0,0.05,3.0,200.0,80.2006837293079
321,321.0,1.0,1.0,356.0,475.0,0.05,3.0,400.0,81.55186866909669
322,322.0,1.0,1.0,356.0,475.0,0.05,3.0,600.0,82.30088094031845
323,323.0,1.0,1.0,356.0,475.0,0.05,3.0,800.0,83.19497308892964
324,324.0,1.0,1.0,356.0,475.0,0.05,4.0,200.0,80.14088556492638
325,325.0,1.0,1.0,356.0,475.0,0.05,4.0,400.0,81.12448566482124
326,326.0,1.0,1.0,356.0,475.0,0.05,4.0,600.0,81.90583750231836
327,327.0,1.0,1.0,356.0,475.0,0.05,4.0,800.0,82.38756491504526
328,328.0,1.0,1.0,356.0,475.0,0.05,5.0,200.0,79.88324414880135
