,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
139,139.0,1.0,1.0,127.0,424.0,0.05,5.0,800.0,2.0364579745999905
140,140.0,1.0,1.0,127.0,424.0,0.05,6.0,200.0,1.8836814539287374
141,141.0,1.0,1.0,127.0,424.0,0.05,6.0,400.0,1.96105550708777
142,142.0,1.0,1.0,127.0,424.0,0.05,6.0,600.0,1.9996255063117614
143,143.0,1.0,1.0,127.0,424.0,0.05,6.0,800.0,2.038162086902905
144,144.0,1.0,1.0,127.0,424.0,0.07,1.0,200.0,1.865098820955762
145,145.0,1.0,1.0,127.0,424.0,0.07,1.0,400.0,1.9065709054852886
146,146.0,1.0,1.0,127.0,424.0,0.07,1.0,600.0,1.9392381441220576
147,147.0,1.0,1.0,127.0,424.0,0.07,1.0,800.0,1.965796964712943
148,148.0,1.0,1.0,127.0,424.0,0.07,2.0,200.0,1.8753518383889918
149,149.0,1.0,1.0,127.0,424.0,0.07,2.0,400.0,1.9587376070338944
150,150.0,1.0,1.0,127.0,424.0,0.07,2.0,600.0,2.0104796392852338
151,151.0,1.0,1.0,127.0,424.0,0.07,2.0,800.0,2.0599133280576702
152,152.0,1.0,1.0,127.0,424.0,0.07,3.0,200.0,1.9133128249047062
153,153.0,1.0,1.0,127.0,424.0,0.07,3.0,400.0,1.982335268926756
154,154.0,1.0,1.0,127.0,424.0,0.07,3.0,600.0,2.030981894463882
155,155.0,1.0,1.0,127.0,424.0,0.07,3.0,800.0,2.0718747563711446
156,156.0,1.0,1.0,127.0,424.0,0.07,4.0,200.0,1.91454820114697
157,157.0,1.0,1.0,127.0,424.0,0.07,4.0,400.0,1.9951812794522483
158,158.0,1.0,1.0,127.0,424.0,0.07,4.0,600.0,2.0423779268862052
159,159.0,1.0,1.0,127.0,424.0,0.07,4.0,800.0,2.0869420833510337
160,160.0,1.0,1.0,127.0,424.0,0.07,5.0,200.0,1.9148584937383943
161,161.0,1.0,1.0,127.0,424.0,0.07,5.0,400.0,1.9953671261475794
162,162.0,1.0,1.0,127.0,424.0,0.07,5.0,600.0,2.042440939976632
163,163.0,1.0,1.0,127.0,424.0,0.07,5.0,800.0,2.0879700712700213
164,164.0,1.0,1.0,127.0,424.0,0.07,6.0,200.0,1.914452688121333
165,165.0,1.0,1.0,127.0,424.0,0.07,6.0,400.0,1.9955778726586164
166,166.0,1.0,1.0,127.0,424.0,0.07,6.0,600.0,2.043469413256806
167,167.0,1.0,1.0,127.0,424.0,0.07,6.0,800.0,2.086070707118059
168,168.0,1.0,1.0,127.0,424.0,0.1,1.0,200.0,1.8725556559064065
169,169.0,1.0,1.0,127.0,424.0,0.1,1.0,400.0,1.9129925382143065
170,170.0,1.0,1.0,127.0,424.0,0.1,1.0,600.0,1.9550395924560489
171,171.0,1.0,1.0,127.0,424.0,0.1,1.0,800.0,1.9977658267447493
172,172.0,1.0,1.0,127.0,424.0,0.1,2.0,200.0,1.929315620936507
173,173.0,1.0,1.0,127.0,424.0,0.1,2.0,400.0,2.0069142706062477
174,174.0,1.0,1.0,127.0,424.0,0.1,2.0,600.0,2.0741422768124727
175,175.0,1.0,1.0,127.0,424.0,0.1,2.0,800.0,2.1146252916035144
176,176.0,1.0,1.0,127.0,424.0,0.1,3.0,200.0,1.962167786030906
177,177.0,1.0,1.0,127.0,424.0,0.1,3.0,400.0,2.040323739039895
178,178.0,1.0,1.0,127.0,424.0,0.1,3.0,600.0,2.104619797056368
179,179.0,1.0,1.0,127.0,424.0,0.1,3.0,800.0,2.145772304284735
180,180.0,1.0,1.0,127.0,424.0,0.1,4.0,200.0,1.9692408762564613
181,181.0,1.0,1.0,127.0,424.0,0.1,4.0,400.0,2.0436470608426713
182,182.0,1.0,1.0,127.0,424.0,0.1,4.0,600.0,2.0983366839463615
183,183.0,1.0,1.0,127.0,424.0,0.1,4.0,800.0,2.1403276043866932
184,184.0,1.0,1.0,127.0,424.0,0.1,5.0,200.0,1.96933733741239
185,185.0,1.0,1.0,127.0,424.0,0.1,5.0,400.0,2.0417480253333453
186,186.0,1.0,1.0,127.0,424.0,0.1,5.0,600.0,2.10137658975323
187,187.0,1.0,1.0,127.0,424.0,0.1,5.0,800.0,2.1381495062463265
188,188.0,1.0,1.0,127.0,424.0,0.1,6.0,200.0,1.966076600294314
189,189.0,1.0,1.0,127.0,424.0,0.1,6.0,400.0,2.039943063515318
190,190.0,1.0,1.0,127.0,424.0,0.1,6.0,600.0,2.094926761101555
191,191.0,1.0,1.0,127.0,424.0,0.1,6.0,800.0,2.1389137654491166
192,192.0,1.0,1.0,317.0,424.0,0.003,1.0,200.0,3.202513986928668
193,193.0,1.0,1.0,317.0,424.0,0.003,1.0,400.0,2.4407873309195307
194,194.0,1.0,1.0,317.0,424.0,0.003,1.0,600.0,1.9951192905493387
195,195.0,1.0,1.0,317.0,424.0,0.003,1.0,800.0,1.7325749285303689
196,196.0,1.0,1.0,317.0,424.0,0.003,2.0,200.0,2.733653984529424
197,197.0,1.0,1.0,317.0,424.0,0.003,2.0,400.0,1.8704277931627669
198,198.0,1.0,1.0,317.0,424.0,0.003,2.0,600.0,1.5087265548118602
199,199.0,1.0,1.0,317.0,424.0,0.003,2.0,800.0,1.3875957553269622
200,200.0,1.0,1.0,317.0,424.0,0.003,3.0,200.0,2.659247943299949
201,201.0,1.0,1.0,317.0,424.0,0.003,3.0,400.0,1.792653620564896
202,202.0,1.0,1.0,317.0,424.0,0.003,3.0,600.0,1.4687523483102554
203,203.0,1.0,1.0,317.0,424.0,0.003,3.0,800.0,1.3791187500372295
204,204.0,1.0,1.0,317.0,424.0,0.003,4.0,200.0,2.645494016023218
205,205.0,1.0,1.0,317.0,424.0,0.003,4.0,400.0,1.7849321404426137
206,206.0,1.0,1.0,317.0,424.0,0.003,4.0,600.0,1.4609331749931547
207,207.0,1.0,1.0,317.0,424.0,0.003,4.0,800.0,1.370913690566981
208,208.0,1.0,1.0,317.0,424.0,0.003,5.0,200.0,2.6456464976591105
209,209.0,1.0,1.0,317.0,424.0,0.003,5.0,400.0,1.7845650655309964
210,210.0,1.0,1.0,317.0,424.0,0.003,5.0,600.0,1.4699493839877575
211,211.0,1.0,1.0,317.0,424.0,0.003,5.0,800.0,1.380246833511078
212,212.0,1.0,1.0,317.0,424.0,0.003,6.0,200.0,2.645648464656929
213,213.0,1.0,1.0,317.0,424.0,0.003,6.0,400.0,1.7846150781065375
214,214.0,1.0,1.0,317.0,424.0,0.003,6.0,600.0,1.4699466714617322
215,215.0,1.0,1.0,317.0,424.0,0.003,6.0,800.0,1.3803328365635648
216,216.0,1.0,1.0,317.0,424.0,0.005,1.0,200.0,2.6518493338992415
217,217.0,1.0,1.0,317.0,424.0,0.005,1.0,400.0,1.8897529063769267
218,218.0,1.0,1.0,317.0,424.0,0.005,1.0,600.0,1.5682807943561632
219,219.0,1.0,1.0,317.0,424.0,0.005,1.0,800.0,1.4271254388516152
220,220.0,1.0,1.0,317.0,424.0,0.005,2.0,200.0,2.084905406624386
221,221.0,1.0,1.0,317.0,424.0,0.005,2.0,400.0,1.4502559468285945
222,222.0,1.0,1.0,317.0,424.0,0.005,2.0,600.0,1.3614934918734423
223,223.0,1.0,1.0,317.0,424.0,0.005,2.0,800.0,1.35352573251297
224,224.0,1.0,1.0,317.0,424.0,0.005,3.0,200.0,2.003485887997015
225,225.0,1.0,1.0,317.0,424.0,0.005,3.0,400.0,1.425316883054268
226,226.0,1.0,1.0,317.0,424.0,0.005,3.0,600.0,1.3573429937035588
227,227.0,1.0,1.0,317.0,424.0,0.005,3.0,800.0,1.3554519687712363
228,228.0,1.0,1.0,317.0,424.0,0.005,4.0,200.0,1.9902416366983164
229,229.0,1.0,1.0,317.0,424.0,0.005,4.0,400.0,1.4139534211444378
230,230.0,1.0,1.0,317.0,424.0,0.005,4.0,600.0,1.3528587422178753
231,231.0,1.0,1.0,317.0,424.0,0.005,4.0,800.0,1.351607135024319
232,232.0,1.0,1.0,317.0,424.0,0.005,5.0,200.0,1.9910822682340101
233,233.0,1.0,1.0,317.0,424.0,0.005,5.0,400.0,1.4250141909215344
234,234.0,1.0,1.0,317.0,424.0,0.005,5.0,600.0,1.3579516002712608
235,235.0,1.0,1.0,317.0,424.0,0.005,5.0,800.0,1.359001699588224
236,236.0,1.0,1.0,317.0,424.0,0.005,6.0,200.0,1.990843086153523
237,237.0,1.0,1.0,317.0,424.0,0.005,6.0,400.0,1.4251058011036324
238,238.0,1.0,1.0,317.0,424.0,0.005,6.0,600.0,1.3563779902890227
239,239.0,1.0,1.0,317.0,424.0,0.005,6.0,800.0,1.360693921032698
240,240.0,1.0,1.0,317.0,424.0,0.007,1.0,200.0,2.259387438741427
241,241.0,1.0,1.0,317.0,424.0,0.007,1.0,400.0,1.6131753933070385
242,242.0,1.0,1.0,317.0,424.0,0.007,1.0,600.0,1.4123891507538568
243,243.0,1.0,1.0,317.0,424.0,0.007,1.0,800.0,1.3700059297797997
244,244.0,1.0,1.0,317.0,424.0,0.007,2.0,200.0,1.7079067409586508
245,245.0,1.0,1.0,317.0,424.0,0.007,2.0,400.0,1.365751673897638
246,246.0,1.0,1.0,317.0,424.0,0.007,2.0,600.0,1.351619151946257
247,247.0,1.0,1.0,317.0,424.0,0.007,2.0,800.0,1.34814190630191
248,248.0,1.0,1.0,317.0,424.0,0.007,3.0,200.0,1.6406962572098016
249,249.0,1.0,1.0,317.0,424.0,0.007,3.0,400.0,1.3599613067681158
250,250.0,1.0,1.0,317.0,424.0,0.007,3.0,600.0,1.3559326157995113
251,251.0,1.0,1.0,317.0,424.0,0.007,3.0,800.0,1.3693246107567245
252,252.0,1.0,1.0,317.0,424.0,0.007,4.0,200.0,1.6337932583906232
253,253.0,1.0,1.0,317.0,424.0,0.007,4.0,400.0,1.3546529956715287
254,254.0,1.0,1.0,317.0,424.0,0.007,4.0,600.0,1.352633647193214
255,255.0,1.0,1.0,317.0,424.0,0.007,4.0,800.0,1.3642303504075626
