,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse,setting_id,rank,total_rank
682,710.0,1.0,1.0,1068.0,475.0,0.05,4.0,600.0,2.293307444325723,135,107,562
308,326.0,1.0,1.0,356.0,475.0,0.05,4.0,600.0,2.476743723311308,135,117,562
489,518.0,1.0,1.0,712.0,475.0,0.05,4.0,600.0,2.296910363289396,135,106,562
129,134.0,1.0,1.0,142.0,475.0,0.05,4.0,600.0,2.8740476616429937,135,130,562
527,391.0,1.0,1.0,712.0,475.0,0.003,2.0,800.0,2.438963603656329,8,144,568
43,7.0,1.0,1.0,142.0,475.0,0.003,2.0,800.0,2.704910797812602,8,44,568
719,583.0,1.0,1.0,1068.0,475.0,0.003,2.0,800.0,2.471092556314003,8,144,568
914,775.0,1.0,1.0,1410.0,475.0,0.003,2.0,800.0,2.454324508327253,8,147,568
280,199.0,1.0,1.0,356.0,475.0,0.003,2.0,800.0,2.40784725245349,8,89,568
884,919.0,1.0,1.0,1410.0,475.0,0.07,2.0,800.0,2.2624073968362133,152,117,570
104,151.0,1.0,1.0,142.0,475.0,0.07,2.0,800.0,2.81757980720365,152,105,570
488,535.0,1.0,1.0,712.0,475.0,0.07,2.0,800.0,2.294995127530194,152,105,570
334,343.0,1.0,1.0,356.0,475.0,0.07,2.0,800.0,2.512306148655484,152,143,570
675,727.0,1.0,1.0,1068.0,475.0,0.07,2.0,800.0,2.282418910886149,152,100,570
84,11.0,1.0,1.0,142.0,475.0,0.003,3.0,800.0,2.7593904338035937,12,85,578
910,779.0,1.0,1.0,1410.0,475.0,0.003,3.0,800.0,2.349371316718108,12,143,578
516,395.0,1.0,1.0,712.0,475.0,0.003,3.0,800.0,2.3428671542057207,12,133,578
717,587.0,1.0,1.0,1068.0,475.0,0.003,3.0,800.0,2.382861753789836,12,142,578
266,203.0,1.0,1.0,356.0,475.0,0.003,3.0,800.0,2.376629367790851,12,75,578
139,131.0,1.0,1.0,142.0,475.0,0.05,3.0,800.0,2.8996848771423345,132,140,579
872,899.0,1.0,1.0,1410.0,475.0,0.05,3.0,800.0,2.2418042361795187,132,105,579
676,707.0,1.0,1.0,1068.0,475.0,0.05,3.0,800.0,2.2825469484109235,132,101,579
307,323.0,1.0,1.0,356.0,475.0,0.05,3.0,800.0,2.474658076749064,132,116,579
500,515.0,1.0,1.0,712.0,475.0,0.05,3.0,800.0,2.3183997570333865,132,117,579
497,561.0,1.0,1.0,712.0,475.0,0.1,3.0,400.0,2.3135713954550536,178,114,586
136,177.0,1.0,1.0,142.0,475.0,0.1,3.0,400.0,2.89807858800095,178,137,586
877,945.0,1.0,1.0,1410.0,475.0,0.1,3.0,400.0,2.247368090593636,178,110,586
313,369.0,1.0,1.0,356.0,475.0,0.1,3.0,400.0,2.4826440705212534,178,122,586
678,753.0,1.0,1.0,1068.0,475.0,0.1,3.0,400.0,2.286231660144637,178,103,586
873,910.0,1.0,1.0,1410.0,475.0,0.05,6.0,600.0,2.2434067145909675,143,106,597
322,334.0,1.0,1.0,356.0,475.0,0.05,6.0,600.0,2.4935701599115,143,131,597
491,526.0,1.0,1.0,712.0,475.0,0.05,6.0,600.0,2.2992437799054586,143,108,597
694,718.0,1.0,1.0,1068.0,475.0,0.05,6.0,600.0,2.317763049512072,143,119,597
132,142.0,1.0,1.0,142.0,475.0,0.05,6.0,600.0,2.880206723334815,143,133,597
878,953.0,1.0,1.0,1410.0,475.0,0.1,5.0,400.0,2.24750768397372,186,111,598
134,185.0,1.0,1.0,142.0,475.0,0.1,5.0,400.0,2.893440892792246,186,135,598
490,569.0,1.0,1.0,712.0,475.0,0.1,5.0,400.0,2.298139306051176,186,107,598
687,761.0,1.0,1.0,1068.0,475.0,0.1,5.0,400.0,2.299604838659741,186,112,598
324,377.0,1.0,1.0,356.0,475.0,0.1,5.0,400.0,2.49407554003372,186,133,598
504,558.0,1.0,1.0,712.0,475.0,0.1,2.0,600.0,2.3243184880389207,175,121,599
338,366.0,1.0,1.0,356.0,475.0,0.1,2.0,600.0,2.520785902650584,175,147,599
112,174.0,1.0,1.0,142.0,475.0,0.1,2.0,600.0,2.8341704361900666,175,113,599
680,750.0,1.0,1.0,1068.0,475.0,0.1,2.0,600.0,2.289339392867617,175,105,599
880,942.0,1.0,1.0,1410.0,475.0,0.1,2.0,600.0,2.255166183092862,175,113,599
140,158.0,1.0,1.0,142.0,475.0,0.07,4.0,600.0,2.911881597141325,159,141,601
689,734.0,1.0,1.0,1068.0,475.0,0.07,4.0,600.0,2.308685189724517,159,114,601
881,926.0,1.0,1.0,1410.0,475.0,0.07,4.0,600.0,2.2569675706351715,159,114,601
310,350.0,1.0,1.0,356.0,475.0,0.07,4.0,600.0,2.47835324833607,159,119,601
496,542.0,1.0,1.0,712.0,475.0,0.07,4.0,600.0,2.304246298135925,159,113,601
309,346.0,1.0,1.0,356.0,475.0,0.07,3.0,600.0,2.478327881605628,155,118,605
508,538.0,1.0,1.0,712.0,475.0,0.07,3.0,600.0,2.327180985009364,155,125,605
679,730.0,1.0,1.0,1068.0,475.0,0.07,3.0,600.0,2.286617220361117,155,104,605
889,922.0,1.0,1.0,1410.0,475.0,0.07,3.0,600.0,2.272090501025557,155,122,605
135,154.0,1.0,1.0,142.0,475.0,0.07,3.0,600.0,2.894143297440368,155,136,605
486,523.0,1.0,1.0,712.0,475.0,0.05,5.0,800.0,2.292267517651253,140,103,611
917,818.0,1.0,1.0,1410.0,475.0,0.007,1.0,600.0,2.4707905573430766,51,150,611
693,715.0,1.0,1.0,1068.0,475.0,0.05,5.0,800.0,2.3169147373699737,140,118,611
876,907.0,1.0,1.0,1410.0,475.0,0.05,5.0,800.0,2.247353483559588,140,109,611
144,139.0,1.0,1.0,142.0,475.0,0.05,5.0,800.0,2.9170732845634584,140,145,611
63,50.0,1.0,1.0,142.0,475.0,0.007,1.0,600.0,2.721535750590777,51,64,611
534,434.0,1.0,1.0,712.0,475.0,0.007,1.0,600.0,2.48002986671923,51,151,611
286,242.0,1.0,1.0,356.0,475.0,0.007,1.0,600.0,2.431068671275273,51,95,611
327,331.0,1.0,1.0,356.0,475.0,0.05,5.0,800.0,2.496256605388924,140,136,611
726,626.0,1.0,1.0,1068.0,475.0,0.007,1.0,600.0,2.5015738927465363,51,151,611
868,934.0,1.0,1.0,1410.0,475.0,0.07,6.0,600.0,2.2339039959701936,167,101,632
691,742.0,1.0,1.0,1068.0,475.0,0.07,6.0,600.0,2.315195045131269,167,116,632
329,358.0,1.0,1.0,356.0,475.0,0.07,6.0,600.0,2.498499424046834,167,138,632
141,166.0,1.0,1.0,142.0,475.0,0.07,6.0,600.0,2.91296821366264,167,142,632
518,550.0,1.0,1.0,712.0,475.0,0.07,6.0,600.0,2.3474371870664825,167,135,632
316,327.0,1.0,1.0,356.0,475.0,0.05,4.0,800.0,2.488030184090766,136,125,634
143,135.0,1.0,1.0,142.0,475.0,0.05,4.0,800.0,2.9160459723513648,136,144,634
886,903.0,1.0,1.0,1410.0,475.0,0.05,4.0,800.0,2.264435014671176,136,119,634
698,711.0,1.0,1.0,1068.0,475.0,0.05,4.0,800.0,2.323448402228925,136,123,634
506,519.0,1.0,1.0,712.0,475.0,0.05,4.0,800.0,2.3256973881551013,136,123,634
883,930.0,1.0,1.0,1410.0,475.0,0.07,5.0,600.0,2.261419677831115,163,116,635
699,738.0,1.0,1.0,1068.0,475.0,0.07,5.0,600.0,2.325264821156151,163,124,635
511,546.0,1.0,1.0,712.0,475.0,0.07,5.0,600.0,2.3307234818409874,163,128,635
142,162.0,1.0,1.0,142.0,475.0,0.07,5.0,600.0,2.9133827960491963,163,143,635
315,354.0,1.0,1.0,356.0,475.0,0.07,5.0,600.0,2.486083786752164,163,124,635
301,265.0,1.0,1.0,356.0,475.0,0.01,1.0,400.0,2.4615331260783293,74,110,636
728,649.0,1.0,1.0,1068.0,475.0,0.01,1.0,400.0,2.5407406181478924,74,153,636
919,841.0,1.0,1.0,1410.0,475.0,0.01,1.0,400.0,2.508474385737434,74,152,636
537,457.0,1.0,1.0,712.0,475.0,0.01,1.0,400.0,2.519989407044836,74,154,636
66,73.0,1.0,1.0,142.0,475.0,0.01,1.0,400.0,2.72928161844396,74,67,636
538,411.0,1.0,1.0,712.0,475.0,0.005,1.0,800.0,2.5226623966934345,28,155,642
502,573.0,1.0,1.0,712.0,475.0,0.1,6.0,400.0,2.320141213077348,190,119,642
67,27.0,1.0,1.0,142.0,475.0,0.005,1.0,800.0,2.7308964176189905,28,68,642
920,795.0,1.0,1.0,1410.0,475.0,0.005,1.0,800.0,2.5109232567365782,28,153,642
138,189.0,1.0,1.0,142.0,475.0,0.1,6.0,400.0,2.899033031146061,190,139,642
887,957.0,1.0,1.0,1410.0,475.0,0.1,6.0,400.0,2.2675087323537118,190,120,642
707,765.0,1.0,1.0,1068.0,475.0,0.1,6.0,400.0,2.345218397429849,190,132,642
729,603.0,1.0,1.0,1068.0,475.0,0.005,1.0,800.0,2.542844363047069,28,154,642
303,219.0,1.0,1.0,356.0,475.0,0.005,1.0,800.0,2.463972330214407,28,112,642
323,381.0,1.0,1.0,356.0,475.0,0.1,6.0,400.0,2.493728913147504,190,132,642
513,565.0,1.0,1.0,712.0,475.0,0.1,4.0,400.0,2.3339463772239952,182,130,643
690,757.0,1.0,1.0,1068.0,475.0,0.1,4.0,400.0,2.312851387482433,182,115,643
888,949.0,1.0,1.0,1410.0,475.0,0.1,4.0,400.0,2.271205156432472,182,121,643
330,373.0,1.0,1.0,356.0,475.0,0.1,4.0,400.0,2.502661163252169,182,139,643
137,181.0,1.0,1.0,142.0,475.0,0.1,4.0,400.0,2.8988230420339725,182,138,643
146,155.0,1.0,1.0,142.0,475.0,0.07,3.0,800.0,2.925224386987516,156,147,656
895,923.0,1.0,1.0,1410.0,475.0,0.07,3.0,800.0,2.2884973284886283,156,128,656
145,143.0,1.0,1.0,142.0,475.0,0.05,6.0,800.0,2.9173750809655927,144,146,656
326,347.0,1.0,1.0,356.0,475.0,0.07,3.0,800.0,2.4960638229027103,156,135,656
336,335.0,1.0,1.0,356.0,475.0,0.05,6.0,800.0,2.513127393711196,144,145,656
706,719.0,1.0,1.0,1068.0,475.0,0.05,6.0,800.0,2.341566153862077,144,131,656
685,731.0,1.0,1.0,1068.0,475.0,0.07,3.0,800.0,2.294300731408222,156,110,656
519,539.0,1.0,1.0,712.0,475.0,0.07,3.0,800.0,2.349427840188804,156,136,656
499,527.0,1.0,1.0,712.0,475.0,0.05,6.0,800.0,2.318117481536183,144,116,656
885,911.0,1.0,1.0,1410.0,475.0,0.05,6.0,800.0,2.2642842213899046,144,118,656
509,543.0,1.0,1.0,712.0,475.0,0.07,4.0,800.0,2.327626713517063,160,126,663
893,927.0,1.0,1.0,1410.0,475.0,0.07,4.0,800.0,2.284385007096681,160,126,663
696,735.0,1.0,1.0,1068.0,475.0,0.07,4.0,800.0,2.322071345147346,160,121,663
152,159.0,1.0,1.0,142.0,475.0,0.07,4.0,800.0,2.937223291262073,160,153,663
328,351.0,1.0,1.0,356.0,475.0,0.07,4.0,800.0,2.4969337856619838,160,137,663
335,370.0,1.0,1.0,356.0,475.0,0.1,3.0,600.0,2.5124842621593406,179,144,667
154,178.0,1.0,1.0,142.0,475.0,0.1,3.0,600.0,2.9395191726959453,179,155,667
514,562.0,1.0,1.0,712.0,475.0,0.1,3.0,600.0,2.3369639150264696,179,131,667
891,946.0,1.0,1.0,1410.0,475.0,0.1,3.0,600.0,2.275858799769688,179,124,667
688,754.0,1.0,1.0,1068.0,475.0,0.1,3.0,600.0,2.307973126692464,179,113,667
520,559.0,1.0,1.0,712.0,475.0,0.1,2.0,800.0,2.3499182854782235,176,137,675
701,751.0,1.0,1.0,1068.0,475.0,0.1,2.0,800.0,2.3274690761194465,176,126,675
346,367.0,1.0,1.0,356.0,475.0,0.1,2.0,800.0,2.554827611146367,176,155,675
892,943.0,1.0,1.0,1410.0,475.0,0.1,2.0,800.0,2.278694356367948,176,125,675
131,175.0,1.0,1.0,142.0,475.0,0.1,2.0,800.0,2.8771270288832542,176,132,675
337,359.0,1.0,1.0,356.0,475.0,0.07,6.0,800.0,2.519464046350625,168,146,682
151,167.0,1.0,1.0,142.0,475.0,0.07,6.0,800.0,2.936451017618141,168,152,682
703,743.0,1.0,1.0,1068.0,475.0,0.07,6.0,800.0,2.33288618551446,168,128,682
882,935.0,1.0,1.0,1410.0,475.0,0.07,6.0,800.0,2.2579220096042056,168,115,682
524,551.0,1.0,1.0,712.0,475.0,0.07,6.0,800.0,2.3625036704843407,168,141,682
721,664.0,1.0,1.0,1068.0,475.0,0.01,5.0,200.0,2.482620236691317,89,146,684
529,472.0,1.0,1.0,712.0,475.0,0.01,5.0,200.0,2.457777956930555,89,146,684
120,88.0,1.0,1.0,142.0,475.0,0.01,5.0,200.0,2.8557628687257486,89,121,684
911,856.0,1.0,1.0,1410.0,475.0,0.01,5.0,200.0,2.445274068571766,89,144,684
318,280.0,1.0,1.0,356.0,475.0,0.01,5.0,200.0,2.49033159214328,89,127,684
512,570.0,1.0,1.0,712.0,475.0,0.1,5.0,600.0,2.3323598664888543,187,129,685
148,186.0,1.0,1.0,142.0,475.0,0.1,5.0,600.0,2.928823312475592,187,149,685
709,762.0,1.0,1.0,1068.0,475.0,0.1,5.0,600.0,2.345540086901367,187,134,685
890,954.0,1.0,1.0,1410.0,475.0,0.1,5.0,600.0,2.275059463414372,187,123,685
341,378.0,1.0,1.0,356.0,475.0,0.1,5.0,600.0,2.532765129622131,187,150,685
528,468.0,1.0,1.0,712.0,475.0,0.01,4.0,200.0,2.4552819145818248,85,145,686
117,84.0,1.0,1.0,142.0,475.0,0.01,4.0,200.0,2.852972510078037,85,118,686
320,276.0,1.0,1.0,356.0,475.0,0.01,4.0,200.0,2.492133910510671,85,129,686
916,852.0,1.0,1.0,1410.0,475.0,0.01,4.0,200.0,2.470486707676002,85,149,686
720,660.0,1.0,1.0,1068.0,475.0,0.01,4.0,200.0,2.4812687776067426,85,145,686
724,668.0,1.0,1.0,1068.0,475.0,0.01,6.0,200.0,2.493638459103925,93,149,689
118,92.0,1.0,1.0,142.0,475.0,0.01,6.0,200.0,2.8536525824375665,93,119,689
532,476.0,1.0,1.0,712.0,475.0,0.01,6.0,200.0,2.463002556926017,93,149,689
913,860.0,1.0,1.0,1410.0,475.0,0.01,6.0,200.0,2.452784823938951,93,146,689
317,284.0,1.0,1.0,356.0,475.0,0.01,6.0,200.0,2.489695333863445,93,126,689
121,41.0,1.0,1.0,142.0,475.0,0.005,5.0,400.0,2.8589774074037013,42,122,692
321,233.0,1.0,1.0,356.0,475.0,0.005,5.0,400.0,2.4921446554374014,42,130,692
531,425.0,1.0,1.0,712.0,475.0,0.005,5.0,400.0,2.459665755069456,42,148,692
912,809.0,1.0,1.0,1410.0,475.0,0.005,5.0,400.0,2.449212679990948,42,145,692
722,617.0,1.0,1.0,1068.0,475.0,0.005,5.0,400.0,2.4836853468905318,42,147,692
521,547.0,1.0,1.0,712.0,475.0,0.07,5.0,800.0,2.3513533025331337,164,138,696
710,739.0,1.0,1.0,1068.0,475.0,0.07,5.0,800.0,2.34725747334328,164,135,696
153,163.0,1.0,1.0,142.0,475.0,0.07,5.0,800.0,2.937366532688394,164,154,696
333,355.0,1.0,1.0,356.0,475.0,0.07,5.0,800.0,2.511880369563324,164,142,696
894,931.0,1.0,1.0,1410.0,475.0,0.07,5.0,800.0,2.28475904201102,164,127,696
725,621.0,1.0,1.0,1068.0,475.0,0.005,6.0,400.0,2.4968403608275795,46,150,700
915,813.0,1.0,1.0,1410.0,475.0,0.005,6.0,400.0,2.4555095265414666,46,148,700
319,237.0,1.0,1.0,356.0,475.0,0.005,6.0,400.0,2.491486749494632,46,128,700
123,45.0,1.0,1.0,142.0,475.0,0.005,6.0,400.0,2.8594988996520274,46,124,700
533,429.0,1.0,1.0,712.0,475.0,0.005,6.0,400.0,2.46442035661266,46,150,700
711,758.0,1.0,1.0,1068.0,475.0,0.1,4.0,600.0,2.348507617085,183,136,705
149,182.0,1.0,1.0,142.0,475.0,0.1,4.0,600.0,2.930756177096236,183,150,705
903,950.0,1.0,1.0,1410.0,475.0,0.1,4.0,600.0,2.305180297556777,183,136,705
340,374.0,1.0,1.0,356.0,475.0,0.1,4.0,600.0,2.530062992843174,183,149,705
517,566.0,1.0,1.0,712.0,475.0,0.1,4.0,600.0,2.346856791497152,183,134,705
918,805.0,1.0,1.0,1410.0,475.0,0.005,4.0,400.0,2.4737105060695805,38,151,707
530,421.0,1.0,1.0,712.0,475.0,0.005,4.0,400.0,2.4582773031283227,38,147,707
126,37.0,1.0,1.0,142.0,475.0,0.005,4.0,400.0,2.859994607663343,38,127,707
723,613.0,1.0,1.0,1068.0,475.0,0.005,4.0,400.0,2.4837960115026028,38,148,707
325,229.0,1.0,1.0,356.0,475.0,0.005,4.0,400.0,2.495078070935055,38,134,707
339,382.0,1.0,1.0,356.0,475.0,0.1,6.0,600.0,2.527409302466719,191,148,708
150,190.0,1.0,1.0,142.0,475.0,0.1,6.0,600.0,2.933096889187962,191,151,708
522,574.0,1.0,1.0,712.0,475.0,0.1,6.0,600.0,2.3520376471949738,191,139,708
716,766.0,1.0,1.0,1068.0,475.0,0.1,6.0,600.0,2.3823909774005063,191,141,708
896,958.0,1.0,1.0,1410.0,475.0,0.1,6.0,600.0,2.290539472594198,191,129,708
900,955.0,1.0,1.0,1410.0,475.0,0.1,5.0,800.0,2.2984940773718927,188,133,714
156,187.0,1.0,1.0,142.0,475.0,0.1,5.0,800.0,2.9545402625975514,188,157,714
515,571.0,1.0,1.0,712.0,475.0,0.1,5.0,800.0,2.3424979239623283,188,132,714
344,379.0,1.0,1.0,356.0,475.0,0.1,5.0,800.0,2.54772853153222,188,153,714
714,763.0,1.0,1.0,1068.0,475.0,0.1,5.0,800.0,2.366809284973957,188,139,714
902,947.0,1.0,1.0,1410.0,475.0,0.1,3.0,800.0,2.3021948588102914,180,135,717
525,563.0,1.0,1.0,712.0,475.0,0.1,3.0,800.0,2.364282294563264,180,142,717
342,371.0,1.0,1.0,356.0,475.0,0.1,3.0,800.0,2.5349054371052837,180,151,717
704,755.0,1.0,1.0,1068.0,475.0,0.1,3.0,800.0,2.3338163128452045,180,129,717
159,179.0,1.0,1.0,142.0,475.0,0.1,3.0,800.0,2.959702402639373,180,160,717
331,272.0,1.0,1.0,356.0,475.0,0.01,3.0,200.0,2.504968262816713,81,140,721
122,80.0,1.0,1.0,142.0,475.0,0.01,3.0,200.0,2.8594495889393348,81,123,721
727,656.0,1.0,1.0,1068.0,475.0,0.01,3.0,200.0,2.5402926003110133,81,152,721
535,464.0,1.0,1.0,712.0,475.0,0.01,3.0,200.0,2.501117917581031,81,152,721
921,848.0,1.0,1.0,1410.0,475.0,0.01,3.0,200.0,2.5231925462759937,81,154,721
718,767.0,1.0,1.0,1068.0,475.0,0.1,6.0,800.0,2.405397622749681,192,143,732
905,959.0,1.0,1.0,1410.0,475.0,0.1,6.0,800.0,2.313883177959095,192,138,732
158,191.0,1.0,1.0,142.0,475.0,0.1,6.0,800.0,2.955732422711165,192,159,732
343,383.0,1.0,1.0,356.0,475.0,0.1,6.0,800.0,2.5439133456422387,192,152,732
523,575.0,1.0,1.0,712.0,475.0,0.1,6.0,800.0,2.3623214691538506,192,140,732
128,33.0,1.0,1.0,142.0,475.0,0.005,3.0,400.0,2.8665187267957526,34,129,733
922,801.0,1.0,1.0,1410.0,475.0,0.005,3.0,400.0,2.525986473377472,34,155,733
536,417.0,1.0,1.0,712.0,475.0,0.005,3.0,400.0,2.5037638959901045,34,153,733
332,225.0,1.0,1.0,356.0,475.0,0.005,3.0,400.0,2.507233363332581,34,141,733
730,609.0,1.0,1.0,1068.0,475.0,0.005,3.0,400.0,2.5441585453387066,34,155,733
908,951.0,1.0,1.0,1410.0,475.0,0.1,4.0,800.0,2.328732623423998,184,141,734
526,567.0,1.0,1.0,712.0,475.0,0.1,4.0,800.0,2.370637065157391,184,143,734
715,759.0,1.0,1.0,1068.0,475.0,0.1,4.0,800.0,2.374449349399605,184,140,734
155,183.0,1.0,1.0,142.0,475.0,0.1,4.0,800.0,2.951467986037696,184,156,734
345,375.0,1.0,1.0,356.0,475.0,0.1,4.0,800.0,2.5538478509027183,184,154,734
347,268.0,1.0,1.0,356.0,475.0,0.01,2.0,200.0,2.5764653450383737,77,156,739
105,76.0,1.0,1.0,142.0,475.0,0.01,2.0,200.0,2.817863341996909,77,106,739
542,460.0,1.0,1.0,712.0,475.0,0.01,2.0,200.0,2.634251412562129,77,159,739
734,652.0,1.0,1.0,1068.0,475.0,0.01,2.0,200.0,2.6613446441737434,77,159,739
926,844.0,1.0,1.0,1410.0,475.0,0.01,2.0,200.0,2.64356749155966,77,159,739
927,797.0,1.0,1.0,1410.0,475.0,0.005,2.0,400.0,2.6473868368414584,30,160,746
544,413.0,1.0,1.0,712.0,475.0,0.005,2.0,400.0,2.637457604024976,30,161,746
107,29.0,1.0,1.0,142.0,475.0,0.005,2.0,400.0,2.820669386205244,30,108,746
735,605.0,1.0,1.0,1068.0,475.0,0.005,2.0,400.0,2.664703171985748,30,160,746
348,221.0,1.0,1.0,356.0,475.0,0.005,2.0,400.0,2.578639955395696,30,157,746
930,794.0,1.0,1.0,1410.0,475.0,0.005,1.0,600.0,2.834139667361455,27,163,786
133,26.0,1.0,1.0,142.0,475.0,0.005,1.0,600.0,2.889416809261968,27,134,786
354,218.0,1.0,1.0,356.0,475.0,0.005,1.0,600.0,2.751827601002999,27,163,786
738,602.0,1.0,1.0,1068.0,475.0,0.005,1.0,600.0,2.875111994083678,27,163,786
546,410.0,1.0,1.0,712.0,475.0,0.005,1.0,600.0,2.8623503482579813,27,163,786
731,594.0,1.0,1.0,1068.0,475.0,0.003,5.0,600.0,2.6121293860203,19,156,791
540,402.0,1.0,1.0,712.0,475.0,0.003,5.0,600.0,2.579978865599021,19,157,791
350,210.0,1.0,1.0,356.0,475.0,0.003,5.0,600.0,2.6030286346615323,19,159,791
162,18.0,1.0,1.0,142.0,475.0,0.003,5.0,600.0,2.9676319457646505,19,163,791
923,786.0,1.0,1.0,1410.0,475.0,0.003,5.0,600.0,2.5813917044485497,19,156,791
349,214.0,1.0,1.0,356.0,475.0,0.003,6.0,600.0,2.603001073803213,23,158,792
160,22.0,1.0,1.0,142.0,475.0,0.003,6.0,600.0,2.966807411264718,23,161,792
733,598.0,1.0,1.0,1068.0,475.0,0.003,6.0,600.0,2.620274644476747,23,158,792
924,790.0,1.0,1.0,1410.0,475.0,0.003,6.0,600.0,2.5865741632561043,23,157,792
541,406.0,1.0,1.0,712.0,475.0,0.003,6.0,600.0,2.58271473613126,23,158,792
925,782.0,1.0,1.0,1410.0,475.0,0.003,4.0,600.0,2.6042742126980194,15,158,793
539,398.0,1.0,1.0,712.0,475.0,0.003,4.0,600.0,2.578792935650666,15,156,793
161,14.0,1.0,1.0,142.0,475.0,0.003,4.0,600.0,2.967374888601602,15,162,793
732,590.0,1.0,1.0,1068.0,475.0,0.003,4.0,600.0,2.613987056710464,15,157,793
351,206.0,1.0,1.0,356.0,475.0,0.003,4.0,600.0,2.6071001977859405,15,160,793
929,774.0,1.0,1.0,1410.0,475.0,0.003,2.0,600.0,2.797050863542073,7,162,796
737,582.0,1.0,1.0,1068.0,475.0,0.003,2.0,600.0,2.813457102369905,7,162,796
147,6.0,1.0,1.0,142.0,475.0,0.003,2.0,600.0,2.925319842767891,7,148,796
353,198.0,1.0,1.0,356.0,475.0,0.003,2.0,600.0,2.713824373862427,7,162,796
545,390.0,1.0,1.0,712.0,475.0,0.003,2.0,600.0,2.7885963003544343,7,162,796
352,202.0,1.0,1.0,356.0,475.0,0.003,3.0,600.0,2.622314233281774,11,161,807
163,10.0,1.0,1.0,142.0,475.0,0.003,3.0,600.0,2.9712670832611643,11,164,807
736,586.0,1.0,1.0,1068.0,475.0,0.003,3.0,600.0,2.673900347959992,11,161,807
928,778.0,1.0,1.0,1410.0,475.0,0.003,3.0,600.0,2.6644700062661024,11,161,807
543,394.0,1.0,1.0,712.0,475.0,0.003,3.0,600.0,2.636714929856602,11,160,807
355,241.0,1.0,1.0,356.0,475.0,0.007,1.0,400.0,2.8463374527037835,50,164,814
739,625.0,1.0,1.0,1068.0,475.0,0.007,1.0,400.0,2.975760819189835,50,164,814
157,49.0,1.0,1.0,142.0,475.0,0.007,1.0,400.0,2.9555901636851503,50,158,814
931,817.0,1.0,1.0,1410.0,475.0,0.007,1.0,400.0,2.932684784568927,50,164,814
547,433.0,1.0,1.0,712.0,475.0,0.007,1.0,400.0,2.965152036726349,50,164,814
548,448.0,1.0,1.0,712.0,475.0,0.007,5.0,200.0,2.9874205514352465,65,165,831
740,640.0,1.0,1.0,1068.0,475.0,0.007,5.0,200.0,3.0257018516554743,65,165,831
932,832.0,1.0,1.0,1410.0,475.0,0.007,5.0,200.0,3.000984865492633,65,165,831
169,64.0,1.0,1.0,142.0,475.0,0.007,5.0,200.0,3.31517351588384,65,170,831
357,256.0,1.0,1.0,356.0,475.0,0.007,5.0,200.0,2.9877858799464474,65,166,831
549,452.0,1.0,1.0,712.0,475.0,0.007,6.0,200.0,2.990909926193593,69,166,832
167,68.0,1.0,1.0,142.0,475.0,0.007,6.0,200.0,3.3127523897289053,69,168,832
933,836.0,1.0,1.0,1410.0,475.0,0.007,6.0,200.0,3.010128971240788,69,166,832
356,260.0,1.0,1.0,356.0,475.0,0.007,6.0,200.0,2.987784010554813,69,165,832
742,644.0,1.0,1.0,1068.0,475.0,0.007,6.0,200.0,3.032142731963268,69,167,832
741,636.0,1.0,1.0,1068.0,475.0,0.007,4.0,200.0,3.030574305571534,61,166,836
358,252.0,1.0,1.0,356.0,475.0,0.007,4.0,200.0,2.9905714917984727,61,167,836
168,60.0,1.0,1.0,142.0,475.0,0.007,4.0,200.0,3.3128525868846537,61,169,836
934,828.0,1.0,1.0,1410.0,475.0,0.007,4.0,200.0,3.034071872040694,61,167,836
550,444.0,1.0,1.0,712.0,475.0,0.007,4.0,200.0,2.991504111004604,61,167,836
359,248.0,1.0,1.0,356.0,475.0,0.007,3.0,200.0,3.011270665134009,57,168,839
935,824.0,1.0,1.0,1410.0,475.0,0.007,3.0,200.0,3.0912885223031354,57,168,839
166,56.0,1.0,1.0,142.0,475.0,0.007,3.0,200.0,3.3126564828842704,57,167,839
743,632.0,1.0,1.0,1068.0,475.0,0.007,3.0,200.0,3.091162132613721,57,168,839
551,440.0,1.0,1.0,712.0,475.0,0.007,3.0,200.0,3.064264329999737,57,168,839
552,387.0,1.0,1.0,712.0,475.0,0.003,1.0,800.0,3.2315332772825136,4,169,841
164,3.0,1.0,1.0,142.0,475.0,0.003,1.0,800.0,3.142640961300958,4,165,841
360,195.0,1.0,1.0,356.0,475.0,0.003,1.0,800.0,3.100084350944042,4,169,841
744,579.0,1.0,1.0,1068.0,475.0,0.003,1.0,800.0,3.2332971881465387,4,169,841
936,771.0,1.0,1.0,1410.0,475.0,0.003,1.0,800.0,3.185165133065536,4,169,841
745,628.0,1.0,1.0,1068.0,475.0,0.007,2.0,200.0,3.267971245162522,53,170,846
165,52.0,1.0,1.0,142.0,475.0,0.007,2.0,200.0,3.2775714980904787,53,166,846
937,820.0,1.0,1.0,1410.0,475.0,0.007,2.0,200.0,3.2536475975522223,53,170,846
361,244.0,1.0,1.0,356.0,475.0,0.007,2.0,200.0,3.148643209660392,53,170,846
553,436.0,1.0,1.0,712.0,475.0,0.007,2.0,200.0,3.249221481805025,53,170,846
746,593.0,1.0,1.0,1068.0,475.0,0.003,5.0,400.0,3.3573470449377334,18,171,860
174,17.0,1.0,1.0,142.0,475.0,0.003,5.0,400.0,3.6007218864849246,18,175,860
