,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse,setting_id,rank,total_rank
88,121.0,1.0,1.0,127.0,424.0,0.05,1.0,400.0,4.45502741122912,122,89,310
459,505.0,1.0,1.0,635.0,424.0,0.05,1.0,400.0,3.809198330408052,122,76,310
237,313.0,1.0,1.0,317.0,424.0,0.05,1.0,400.0,3.9174589430407054,122,46,310
657,700.0,1.0,1.0,953.0,424.0,0.05,2.0,200.0,3.768010096639604,125,82,312
467,508.0,1.0,1.0,635.0,424.0,0.05,2.0,200.0,3.8173599959219775,125,84,312
256,295.0,1.0,1.0,317.0,424.0,0.03,2.0,800.0,3.932457149334285,104,65,312
134,103.0,1.0,1.0,127.0,424.0,0.03,2.0,800.0,4.742998054444574,104,135,312
14,11.0,1.0,1.0,127.0,424.0,0.003,3.0,800.0,4.278252479240318,12,15,312
85,124.0,1.0,1.0,127.0,424.0,0.05,2.0,200.0,4.448138891485078,125,86,312
488,395.0,1.0,1.0,635.0,424.0,0.003,3.0,800.0,3.840173693344874,12,105,312
449,487.0,1.0,1.0,635.0,424.0,0.03,2.0,800.0,3.8022904196897582,104,66,312
708,587.0,1.0,1.0,953.0,424.0,0.003,3.0,800.0,3.8484255600477,12,133,312
251,316.0,1.0,1.0,317.0,424.0,0.05,2.0,200.0,3.925692171079616,125,60,312
250,203.0,1.0,1.0,317.0,424.0,0.003,3.0,800.0,3.924527284578449,12,59,312
621,679.0,1.0,1.0,953.0,424.0,0.03,2.0,800.0,3.739426018623255,104,46,312
269,309.0,1.0,1.0,317.0,424.0,0.03,6.0,400.0,3.944392532316608,118,78,314
112,117.0,1.0,1.0,127.0,424.0,0.03,6.0,400.0,4.563249978146298,118,113,314
434,501.0,1.0,1.0,635.0,424.0,0.03,6.0,400.0,3.795150330660724,118,51,314
647,693.0,1.0,1.0,953.0,424.0,0.03,6.0,400.0,3.759243483602544,118,72,314
267,348.0,1.0,1.0,317.0,424.0,0.07,4.0,200.0,3.943510881296427,157,76,317
120,156.0,1.0,1.0,127.0,424.0,0.07,4.0,200.0,4.641029651193892,157,121,317
628,732.0,1.0,1.0,953.0,424.0,0.07,4.0,200.0,3.743782957090948,157,53,317
450,540.0,1.0,1.0,635.0,424.0,0.07,4.0,200.0,3.8024273332503,157,67,317
1,37.0,1.0,1.0,127.0,424.0,0.005,4.0,400.0,4.267448176345735,38,2,318
268,229.0,1.0,1.0,317.0,424.0,0.005,4.0,400.0,3.94434193256766,38,77,318
706,613.0,1.0,1.0,953.0,424.0,0.005,4.0,400.0,3.8463011960085822,38,131,318
491,421.0,1.0,1.0,635.0,424.0,0.005,4.0,400.0,3.8432876320527662,38,108,318
272,276.0,1.0,1.0,317.0,424.0,0.01,4.0,200.0,3.944676173575876,85,81,320
284,318.0,1.0,1.0,317.0,424.0,0.05,2.0,600.0,3.9598151799027694,127,93,320
2,84.0,1.0,1.0,127.0,424.0,0.01,4.0,200.0,4.267495602938062,85,3,320
625,702.0,1.0,1.0,953.0,424.0,0.05,2.0,600.0,3.7418204054580886,127,50,320
704,660.0,1.0,1.0,953.0,424.0,0.01,4.0,200.0,3.844650754724271,85,129,320
490,468.0,1.0,1.0,635.0,424.0,0.01,4.0,200.0,3.842208732565241,85,107,320
146,126.0,1.0,1.0,127.0,424.0,0.05,2.0,600.0,4.822114464265655,127,147,320
413,510.0,1.0,1.0,635.0,424.0,0.05,2.0,600.0,3.776109650330878,127,30,320
145,149.0,1.0,1.0,127.0,424.0,0.07,2.0,400.0,4.7877976111326985,150,146,321
585,705.0,1.0,1.0,953.0,424.0,0.05,3.0,400.0,3.723279340818028,130,10,321
469,513.0,1.0,1.0,635.0,424.0,0.05,3.0,400.0,3.820063186135378,130,86,321
280,321.0,1.0,1.0,317.0,424.0,0.05,3.0,400.0,3.951487199115116,130,89,321
277,341.0,1.0,1.0,317.0,424.0,0.07,2.0,400.0,3.9508692613350056,150,86,321
433,533.0,1.0,1.0,635.0,424.0,0.07,2.0,400.0,3.79501400070993,150,50,321
135,129.0,1.0,1.0,127.0,424.0,0.05,3.0,400.0,4.745621223978066,130,136,321
614,725.0,1.0,1.0,953.0,424.0,0.07,2.0,400.0,3.73668470205652,150,39,321
106,140.0,1.0,1.0,127.0,424.0,0.05,6.0,200.0,4.5219736856409005,141,107,330
276,332.0,1.0,1.0,317.0,424.0,0.05,6.0,200.0,3.9480129681812297,141,85,330
458,524.0,1.0,1.0,635.0,424.0,0.05,6.0,200.0,3.808857627913708,141,75,330
638,716.0,1.0,1.0,953.0,424.0,0.05,6.0,200.0,3.752442325821159,141,63,330
77,79.0,1.0,1.0,127.0,424.0,0.01,2.0,800.0,4.421668698281047,80,78,336
86,98.0,1.0,1.0,127.0,424.0,0.03,1.0,600.0,4.451842702588925,99,87,336
471,482.0,1.0,1.0,635.0,424.0,0.03,1.0,600.0,3.820970682037923,99,88,336
685,674.0,1.0,1.0,953.0,424.0,0.03,1.0,600.0,3.803255301710152,99,110,336
675,655.0,1.0,1.0,953.0,424.0,0.01,2.0,800.0,3.789405497658528,80,100,336
249,271.0,1.0,1.0,317.0,424.0,0.01,2.0,800.0,3.924153249723937,80,58,336
242,290.0,1.0,1.0,317.0,424.0,0.03,1.0,600.0,3.919093090304143,99,51,336
483,463.0,1.0,1.0,635.0,424.0,0.01,2.0,800.0,3.8336467823287017,80,100,336
279,299.0,1.0,1.0,317.0,424.0,0.03,3.0,800.0,3.951443362277961,108,88,340
609,683.0,1.0,1.0,953.0,424.0,0.03,3.0,800.0,3.735856748458141,108,34,340
144,107.0,1.0,1.0,127.0,424.0,0.03,3.0,800.0,4.783385627270591,108,145,340
456,491.0,1.0,1.0,635.0,424.0,0.03,3.0,800.0,3.808112834704609,108,73,340
138,133.0,1.0,1.0,127.0,424.0,0.05,4.0,400.0,4.749184580109956,134,139,343
619,709.0,1.0,1.0,953.0,424.0,0.05,4.0,400.0,3.738985762981073,134,44,343
289,325.0,1.0,1.0,317.0,424.0,0.05,4.0,400.0,3.963022416172016,134,98,343
445,517.0,1.0,1.0,635.0,424.0,0.05,4.0,400.0,3.800322985728081,134,62,343
156,127.0,1.0,1.0,127.0,424.0,0.05,2.0,800.0,4.921570638207577,128,157,344
405,511.0,1.0,1.0,635.0,424.0,0.05,2.0,800.0,3.768044042465002,128,22,344
308,319.0,1.0,1.0,317.0,424.0,0.05,2.0,800.0,3.988725007775868,128,117,344
623,703.0,1.0,1.0,953.0,424.0,0.05,2.0,800.0,3.74095375320965,128,48,344
437,534.0,1.0,1.0,635.0,424.0,0.07,2.0,600.0,3.7967852551132473,151,54,347
310,342.0,1.0,1.0,317.0,424.0,0.07,2.0,600.0,3.989125162134501,151,119,347
160,150.0,1.0,1.0,127.0,424.0,0.07,2.0,600.0,4.932517510530908,151,161,347
588,726.0,1.0,1.0,953.0,424.0,0.07,2.0,600.0,3.724836820599024,151,13,347
253,292.0,1.0,1.0,317.0,424.0,0.03,2.0,200.0,3.9292933604076334,101,62,354
689,676.0,1.0,1.0,953.0,424.0,0.03,2.0,200.0,3.813287171931537,101,114,354
59,100.0,1.0,1.0,127.0,424.0,0.03,2.0,200.0,4.40299368576367,101,60,354
501,484.0,1.0,1.0,635.0,424.0,0.03,2.0,200.0,3.86058670243507,101,118,354
481,544.0,1.0,1.0,635.0,424.0,0.07,5.0,200.0,3.8273212076103102,161,98,358
274,352.0,1.0,1.0,317.0,424.0,0.07,5.0,200.0,3.94604531258168,161,83,358
119,160.0,1.0,1.0,127.0,424.0,0.07,5.0,200.0,4.640928327748169,161,120,358
632,736.0,1.0,1.0,953.0,424.0,0.07,5.0,200.0,3.748339454735938,161,57,358
62,78.0,1.0,1.0,127.0,424.0,0.01,2.0,600.0,4.408232777678852,79,63,359
500,462.0,1.0,1.0,635.0,424.0,0.01,2.0,600.0,3.860135656732191,79,117,359
255,270.0,1.0,1.0,317.0,424.0,0.01,2.0,600.0,3.929886464796305,79,64,359
690,654.0,1.0,1.0,953.0,424.0,0.01,2.0,600.0,3.8151169524106394,79,115,359
460,498.0,1.0,1.0,635.0,424.0,0.03,5.0,600.0,3.8112668343735736,115,77,360
126,114.0,1.0,1.0,127.0,424.0,0.03,5.0,600.0,4.717019532237456,115,127,360
630,690.0,1.0,1.0,953.0,424.0,0.03,5.0,600.0,3.74518899093788,115,55,360
292,306.0,1.0,1.0,317.0,424.0,0.03,5.0,600.0,3.965237327244424,115,101,360
258,247.0,1.0,1.0,317.0,424.0,0.007,2.0,800.0,3.934098883732309,56,67,363
502,439.0,1.0,1.0,635.0,424.0,0.007,2.0,800.0,3.865545063957056,56,119,363
60,55.0,1.0,1.0,127.0,424.0,0.007,2.0,800.0,4.404393973297387,56,61,363
691,631.0,1.0,1.0,953.0,424.0,0.007,2.0,800.0,3.816864273748112,56,116,363
497,406.0,1.0,1.0,635.0,424.0,0.003,6.0,600.0,3.8560587534039312,23,114,368
298,214.0,1.0,1.0,317.0,424.0,0.003,6.0,600.0,3.975119806497041,23,107,368
9,22.0,1.0,1.0,127.0,424.0,0.003,6.0,600.0,4.273272120723588,23,10,368
712,598.0,1.0,1.0,953.0,424.0,0.003,6.0,600.0,3.859861376220641,23,137,368
492,528.0,1.0,1.0,635.0,424.0,0.07,1.0,200.0,3.845534701600584,145,109,369
252,336.0,1.0,1.0,317.0,424.0,0.07,1.0,200.0,3.927852906264916,145,61,369
75,144.0,1.0,1.0,127.0,424.0,0.07,1.0,200.0,4.421088302121598,145,76,369
698,720.0,1.0,1.0,953.0,424.0,0.07,1.0,200.0,3.8319926052989177,145,123,369
130,184.0,1.0,1.0,127.0,424.0,0.1,5.0,200.0,4.721755467040905,185,131,373
480,568.0,1.0,1.0,635.0,424.0,0.1,5.0,200.0,3.8269381156407354,185,97,373
645,760.0,1.0,1.0,953.0,424.0,0.1,5.0,200.0,3.757568345081375,185,70,373
266,376.0,1.0,1.0,317.0,424.0,0.1,5.0,200.0,3.943048818119709,185,75,373
629,749.0,1.0,1.0,953.0,424.0,0.1,2.0,400.0,3.74396812765347,174,54,374
164,173.0,1.0,1.0,127.0,424.0,0.1,2.0,400.0,4.948136182891688,174,165,374
425,557.0,1.0,1.0,635.0,424.0,0.1,2.0,400.0,3.7827307370054783,174,42,374
304,365.0,1.0,1.0,317.0,424.0,0.1,2.0,400.0,3.9815171186644087,174,113,374
10,18.0,1.0,1.0,127.0,424.0,0.003,5.0,600.0,4.273631672831712,19,11,379
503,402.0,1.0,1.0,635.0,424.0,0.003,5.0,600.0,3.866653982405505,19,120,379
294,210.0,1.0,1.0,317.0,424.0,0.003,5.0,600.0,3.971377953360932,19,103,379
720,594.0,1.0,1.0,953.0,424.0,0.003,5.0,600.0,3.88691906700104,19,145,379
141,111.0,1.0,1.0,127.0,424.0,0.03,4.0,800.0,4.775496521564828,112,142,380
291,303.0,1.0,1.0,317.0,424.0,0.03,4.0,800.0,3.963753224887588,112,100,380
452,495.0,1.0,1.0,635.0,424.0,0.03,4.0,800.0,3.8061464209006575,112,69,380
644,687.0,1.0,1.0,953.0,424.0,0.03,4.0,800.0,3.757224485884608,112,69,380
293,329.0,1.0,1.0,317.0,424.0,0.05,5.0,400.0,3.966020347318906,138,102,381
136,137.0,1.0,1.0,127.0,424.0,0.05,5.0,400.0,4.747206973171745,138,137,381
649,713.0,1.0,1.0,953.0,424.0,0.05,5.0,400.0,3.7607625667832263,138,74,381
451,521.0,1.0,1.0,635.0,424.0,0.05,5.0,400.0,3.8055424931284247,138,68,381
518,417.0,1.0,1.0,635.0,424.0,0.005,3.0,400.0,3.900262151228508,34,135,383
290,225.0,1.0,1.0,317.0,424.0,0.005,3.0,400.0,3.9634921885937855,34,99,383
0,33.0,1.0,1.0,127.0,424.0,0.005,3.0,400.0,4.267376856581407,34,1,383
723,609.0,1.0,1.0,953.0,424.0,0.005,3.0,400.0,3.91602388004112,34,148,383
724,656.0,1.0,1.0,953.0,424.0,0.01,3.0,200.0,3.9164587159816886,81,149,389
519,464.0,1.0,1.0,635.0,424.0,0.01,3.0,200.0,3.901227234374217,81,136,389
512,398.0,1.0,1.0,635.0,424.0,0.003,4.0,600.0,3.886285496879223,15,129,389
287,272.0,1.0,1.0,317.0,424.0,0.01,3.0,200.0,3.962154302765696,81,96,389
296,206.0,1.0,1.0,317.0,424.0,0.003,4.0,600.0,3.973501613522588,15,105,389
721,590.0,1.0,1.0,953.0,424.0,0.003,4.0,600.0,3.890360840613873,15,146,389
8,14.0,1.0,1.0,127.0,424.0,0.003,4.0,600.0,4.273158217751217,15,9,389
7,80.0,1.0,1.0,127.0,424.0,0.01,3.0,200.0,4.268378055747284,81,8,389
668,694.0,1.0,1.0,953.0,424.0,0.03,6.0,600.0,3.783620792775636,119,93,393
461,502.0,1.0,1.0,635.0,424.0,0.03,6.0,600.0,3.8115282261599233,119,78,393
285,310.0,1.0,1.0,317.0,424.0,0.03,6.0,600.0,3.961394235155817,119,94,393
127,118.0,1.0,1.0,127.0,424.0,0.03,6.0,600.0,4.717811948531417,119,128,393
514,438.0,1.0,1.0,635.0,424.0,0.007,2.0,600.0,3.8939394911056926,55,131,394
711,630.0,1.0,1.0,953.0,424.0,0.007,2.0,600.0,3.8575725614405214,55,136,394
278,246.0,1.0,1.0,317.0,424.0,0.007,2.0,600.0,3.951190284632207,55,87,394
39,54.0,1.0,1.0,127.0,424.0,0.007,2.0,600.0,4.383129072018582,55,40,394
132,180.0,1.0,1.0,127.0,424.0,0.1,4.0,200.0,4.723096298189124,181,133,398
489,564.0,1.0,1.0,635.0,424.0,0.1,4.0,200.0,3.84207292570105,181,106,398
299,372.0,1.0,1.0,317.0,424.0,0.1,4.0,200.0,3.97778391210464,181,108,398
626,756.0,1.0,1.0,953.0,424.0,0.1,4.0,200.0,3.7427484841354377,181,51,398
499,481.0,1.0,1.0,635.0,424.0,0.03,1.0,400.0,3.859441149669986,98,116,399
273,289.0,1.0,1.0,317.0,424.0,0.03,1.0,400.0,3.945586867321508,98,82,399
709,673.0,1.0,1.0,953.0,424.0,0.03,1.0,400.0,3.8489481069102753,98,134,399
66,97.0,1.0,1.0,127.0,424.0,0.03,1.0,400.0,4.414627908179452,98,67,399
716,653.0,1.0,1.0,953.0,424.0,0.01,2.0,400.0,3.8660418319877983,78,141,403
38,77.0,1.0,1.0,127.0,424.0,0.01,2.0,400.0,4.380303073621636,78,39,403
516,461.0,1.0,1.0,635.0,424.0,0.01,2.0,400.0,3.898058122902349,78,133,403
281,269.0,1.0,1.0,317.0,424.0,0.01,2.0,400.0,3.95302695698249,78,90,403
466,514.0,1.0,1.0,635.0,424.0,0.05,3.0,600.0,3.816979357829069,131,83,405
302,322.0,1.0,1.0,317.0,424.0,0.05,3.0,600.0,3.9796464434073,131,111,405
154,130.0,1.0,1.0,127.0,424.0,0.05,3.0,600.0,4.867716741401614,131,155,405
631,706.0,1.0,1.0,953.0,424.0,0.05,3.0,600.0,3.747720884798887,131,56,405
37,31.0,1.0,1.0,127.0,424.0,0.005,2.0,800.0,4.3773649499814455,32,38,406
717,607.0,1.0,1.0,953.0,424.0,0.005,2.0,800.0,3.866998849303113,32,142,406
517,415.0,1.0,1.0,635.0,424.0,0.005,2.0,800.0,3.8987736850960446,32,134,406
283,223.0,1.0,1.0,317.0,424.0,0.005,2.0,800.0,3.9554336189324704,32,92,406
143,115.0,1.0,1.0,127.0,424.0,0.03,5.0,800.0,4.777612978440273,116,144,416
641,691.0,1.0,1.0,953.0,424.0,0.03,5.0,800.0,3.755421190705475,116,66,416
307,307.0,1.0,1.0,317.0,424.0,0.03,5.0,800.0,3.9859140450619424,116,116,416
473,499.0,1.0,1.0,635.0,424.0,0.03,5.0,800.0,3.8219320971462905,116,90,416
288,312.0,1.0,1.0,317.0,424.0,0.05,1.0,200.0,3.9627346255406857,121,97,422
506,504.0,1.0,1.0,635.0,424.0,0.05,1.0,200.0,3.8767932448116182,121,123,422
57,120.0,1.0,1.0,127.0,424.0,0.05,1.0,200.0,4.396508456288824,121,58,422
719,696.0,1.0,1.0,953.0,424.0,0.05,1.0,200.0,3.868041488133804,121,144,422
729,586.0,1.0,1.0,953.0,424.0,0.003,3.0,600.0,3.959729866257684,11,154,436
11,10.0,1.0,1.0,127.0,424.0,0.003,3.0,600.0,4.273904303456555,11,12,436
314,202.0,1.0,1.0,317.0,424.0,0.003,3.0,600.0,3.9959526741554,11,123,436
530,394.0,1.0,1.0,635.0,424.0,0.003,3.0,600.0,3.94740983468324,11,147,436
297,311.0,1.0,1.0,317.0,424.0,0.03,6.0,800.0,3.973508242838887,120,106,443
142,119.0,1.0,1.0,127.0,424.0,0.03,6.0,800.0,4.776571094740117,120,143,443
678,695.0,1.0,1.0,953.0,424.0,0.03,6.0,800.0,3.7935295502680777,120,103,443
474,503.0,1.0,1.0,635.0,424.0,0.03,6.0,800.0,3.8229436233554326,120,91,443
149,157.0,1.0,1.0,127.0,424.0,0.07,4.0,400.0,4.838999666435253,158,150,444
472,541.0,1.0,1.0,635.0,424.0,0.07,4.0,400.0,3.821560253375192,158,89,444
300,349.0,1.0,1.0,317.0,424.0,0.07,4.0,400.0,3.977810311338974,158,109,444
671,733.0,1.0,1.0,953.0,424.0,0.07,4.0,400.0,3.7859761034701,158,96,444
324,345.0,1.0,1.0,317.0,424.0,0.07,3.0,400.0,4.003755379338764,154,133,445
656,729.0,1.0,1.0,953.0,424.0,0.07,3.0,400.0,3.767779281586592,154,81,445
150,153.0,1.0,1.0,127.0,424.0,0.07,3.0,400.0,4.84009376551727,154,151,445
463,537.0,1.0,1.0,635.0,424.0,0.07,3.0,400.0,3.8137126764872575,154,80,445
331,343.0,1.0,1.0,317.0,424.0,0.07,2.0,800.0,4.019621030522127,152,140,450
475,535.0,1.0,1.0,635.0,424.0,0.07,2.0,800.0,3.823106630730351,152,92,450
477,572.0,1.0,1.0,635.0,424.0,0.1,6.0,200.0,3.8251316579176735,189,94,450
306,380.0,1.0,1.0,317.0,424.0,0.1,6.0,200.0,3.984419336040248,189,115,450
131,188.0,1.0,1.0,127.0,424.0,0.1,6.0,200.0,4.722874216429827,189,132,450
179,151.0,1.0,1.0,127.0,424.0,0.07,2.0,800.0,5.048539527631086,152,180,450
684,764.0,1.0,1.0,953.0,424.0,0.1,6.0,200.0,3.801538160260397,189,109,450
613,727.0,1.0,1.0,953.0,424.0,0.07,2.0,800.0,3.736680458859392,152,38,450
725,606.0,1.0,1.0,953.0,424.0,0.005,2.0,600.0,3.923280479162527,31,150,451
33,30.0,1.0,1.0,127.0,424.0,0.005,2.0,600.0,4.341446710204703,31,34,451
313,222.0,1.0,1.0,317.0,424.0,0.005,2.0,600.0,3.991224110581729,31,122,451
528,414.0,1.0,1.0,635.0,424.0,0.005,2.0,600.0,3.9388201379054,31,145,451
476,518.0,1.0,1.0,635.0,424.0,0.05,4.0,600.0,3.8231179499931183,135,93,459
317,326.0,1.0,1.0,317.0,424.0,0.05,4.0,600.0,3.999810996031005,135,126,459
662,710.0,1.0,1.0,953.0,424.0,0.05,4.0,600.0,3.776796521648184,135,87,459
152,134.0,1.0,1.0,127.0,424.0,0.05,4.0,600.0,4.85498563477039,135,153,459
726,629.0,1.0,1.0,953.0,424.0,0.007,2.0,400.0,3.9382687532897696,54,151,461
32,53.0,1.0,1.0,127.0,424.0,0.007,2.0,400.0,4.340483398686746,54,33,461
148,165.0,1.0,1.0,127.0,424.0,0.07,6.0,400.0,4.838710373113359,166,149,461
533,437.0,1.0,1.0,635.0,424.0,0.007,2.0,400.0,3.953142006857222,54,150,461
318,245.0,1.0,1.0,317.0,424.0,0.007,2.0,400.0,4.000049032866517,54,127,461
640,741.0,1.0,1.0,953.0,424.0,0.07,6.0,400.0,3.7552009591637865,166,65,461
328,357.0,1.0,1.0,317.0,424.0,0.07,6.0,400.0,4.009047812597155,166,137,461
493,549.0,1.0,1.0,635.0,424.0,0.07,6.0,400.0,3.847606108196584,166,110,461
670,714.0,1.0,1.0,953.0,424.0,0.05,5.0,600.0,3.7847381507142894,139,95,463
153,138.0,1.0,1.0,127.0,424.0,0.05,5.0,600.0,4.858778609365003,139,154,463
487,522.0,1.0,1.0,635.0,424.0,0.05,5.0,600.0,3.8399891273247007,139,104,463
301,330.0,1.0,1.0,317.0,424.0,0.05,5.0,600.0,3.978527386952301,139,110,463
482,561.0,1.0,1.0,635.0,424.0,0.1,3.0,400.0,3.828020709987992,178,99,465
303,369.0,1.0,1.0,317.0,424.0,0.1,3.0,400.0,3.980872465007404,178,112,465
170,177.0,1.0,1.0,127.0,424.0,0.1,3.0,400.0,4.974900674822727,178,171,465
658,753.0,1.0,1.0,953.0,424.0,0.1,3.0,400.0,3.770332929425752,178,83,465
526,459.0,1.0,1.0,635.0,424.0,0.01,1.0,800.0,3.919843576980728,76,143,467
58,75.0,1.0,1.0,127.0,424.0,0.01,1.0,800.0,4.402770732929485,76,59,467
309,267.0,1.0,1.0,317.0,424.0,0.01,1.0,800.0,3.989078450314908,76,118,467
722,651.0,1.0,1.0,953.0,424.0,0.01,1.0,800.0,3.904794885321567,76,147,467
305,353.0,1.0,1.0,317.0,424.0,0.07,5.0,400.0,3.983539572510672,162,114,473
505,545.0,1.0,1.0,635.0,424.0,0.07,5.0,400.0,3.8754642214193744,162,122,473
664,737.0,1.0,1.0,953.0,424.0,0.07,5.0,400.0,3.778200084224392,162,89,473
147,161.0,1.0,1.0,127.0,424.0,0.07,5.0,400.0,4.838507025946066,162,148,473
169,131.0,1.0,1.0,127.0,424.0,0.05,3.0,800.0,4.973985959946595,132,170,475
655,707.0,1.0,1.0,953.0,424.0,0.05,3.0,800.0,3.7657832192468166,132,80,475
315,323.0,1.0,1.0,317.0,424.0,0.05,3.0,800.0,3.9968950202488993,132,124,475
484,515.0,1.0,1.0,635.0,424.0,0.05,3.0,800.0,3.834142150604397,132,101,475
496,525.0,1.0,1.0,635.0,424.0,0.05,6.0,400.0,3.8545522727734434,142,113,480
312,333.0,1.0,1.0,317.0,424.0,0.05,6.0,400.0,3.9900147993659454,142,121,480
137,141.0,1.0,1.0,127.0,424.0,0.05,6.0,400.0,4.747804804379232,142,138,480
683,717.0,1.0,1.0,953.0,424.0,0.05,6.0,400.0,3.7987984928597855,142,108,480
539,391.0,1.0,1.0,635.0,424.0,0.003,2.0,800.0,3.987811537729741,8,156,487
30,7.0,1.0,1.0,127.0,424.0,0.003,2.0,800.0,4.337323104971107,8,31,487
731,583.0,1.0,1.0,953.0,424.0,0.003,2.0,800.0,3.974549383818324,8,156,487
335,199.0,1.0,1.0,317.0,424.0,0.003,2.0,800.0,4.022526406020421,8,144,487
338,366.0,1.0,1.0,317.0,424.0,0.1,2.0,600.0,4.026818891579743,175,147,494
485,558.0,1.0,1.0,635.0,424.0,0.1,2.0,600.0,3.83553506676134,175,102,494
634,750.0,1.0,1.0,953.0,424.0,0.1,2.0,600.0,3.749589550352172,175,59,494
185,174.0,1.0,1.0,127.0,424.0,0.1,2.0,600.0,5.109095717506245,175,186,494
732,644.0,1.0,1.0,953.0,424.0,0.007,6.0,200.0,3.991126936369132,69,157,499
21,68.0,1.0,1.0,127.0,424.0,0.007,6.0,200.0,4.318323831716072,69,22,499
540,452.0,1.0,1.0,635.0,424.0,0.007,6.0,200.0,3.996860299558058,69,157,499
354,260.0,1.0,1.0,317.0,424.0,0.007,6.0,200.0,4.091847162183097,69,163,499
541,448.0,1.0,1.0,635.0,424.0,0.007,5.0,200.0,4.00490029640547,65,158,502
20,64.0,1.0,1.0,127.0,424.0,0.007,5.0,200.0,4.317429938898421,65,21,502
355,256.0,1.0,1.0,317.0,424.0,0.007,5.0,200.0,4.092448880947574,65,164,502
734,640.0,1.0,1.0,953.0,424.0,0.007,5.0,200.0,4.026816181575007,65,159,502
486,519.0,1.0,1.0,635.0,424.0,0.05,4.0,800.0,3.835662836846434,136,103,507
327,327.0,1.0,1.0,317.0,424.0,0.05,4.0,800.0,4.00778472288651,136,136,507
680,711.0,1.0,1.0,953.0,424.0,0.05,4.0,800.0,3.7954655980329863,136,105,507
162,135.0,1.0,1.0,127.0,424.0,0.05,4.0,800.0,4.941652581478655,136,163,507
543,460.0,1.0,1.0,635.0,424.0,0.01,2.0,200.0,4.027463640788861,77,160,510
350,268.0,1.0,1.0,317.0,424.0,0.01,2.0,200.0,4.058174152315258,77,159,510
737,652.0,1.0,1.0,953.0,424.0,0.01,2.0,200.0,4.03514228272896,77,162,510
28,76.0,1.0,1.0,127.0,424.0,0.01,2.0,200.0,4.326869474471602,77,29,510
65,96.0,1.0,1.0,127.0,424.0,0.03,1.0,200.0,4.413024383143018,97,66,513
334,288.0,1.0,1.0,317.0,424.0,0.03,1.0,200.0,4.022101334382145,97,143,513
535,480.0,1.0,1.0,635.0,424.0,0.03,1.0,200.0,3.9681243912358206,97,152,513
727,672.0,1.0,1.0,953.0,424.0,0.03,1.0,200.0,3.954880258145185,97,152,513
316,331.0,1.0,1.0,317.0,424.0,0.05,5.0,800.0,3.99690490465558,140,125,514
504,523.0,1.0,1.0,635.0,424.0,0.05,5.0,800.0,3.8739770229221406,140,121,514
161,139.0,1.0,1.0,127.0,424.0,0.05,5.0,800.0,4.941079789358745,140,162,514
681,715.0,1.0,1.0,953.0,424.0,0.05,5.0,800.0,3.796227903592626,140,106,514
494,538.0,1.0,1.0,635.0,424.0,0.07,3.0,600.0,3.847971843792286,155,111,515
343,346.0,1.0,1.0,317.0,424.0,0.07,3.0,600.0,4.037049018038479,155,152,515
545,413.0,1.0,1.0,635.0,424.0,0.005,2.0,400.0,4.02856062125838,30,162,515
351,221.0,1.0,1.0,317.0,424.0,0.005,2.0,400.0,4.05944297507983,30,160,515
165,154.0,1.0,1.0,127.0,424.0,0.07,3.0,600.0,4.957291275236775,155,166,515
661,730.0,1.0,1.0,953.0,424.0,0.07,3.0,600.0,3.7742048120461,155,86,515
29,29.0,1.0,1.0,127.0,424.0,0.005,2.0,400.0,4.326906892935138,30,30,515
738,605.0,1.0,1.0,953.0,424.0,0.005,2.0,400.0,4.036174057631084,30,163,515
336,266.0,1.0,1.0,317.0,424.0,0.01,1.0,600.0,4.022674466372973,75,145,516
22,60.0,1.0,1.0,127.0,424.0,0.007,4.0,200.0,4.3183950819507855,61,23,516
728,650.0,1.0,1.0,953.0,424.0,0.01,1.0,600.0,3.957806578670196,75,153,516
739,636.0,1.0,1.0,953.0,424.0,0.007,4.0,200.0,4.038704834976123,61,164,516
64,74.0,1.0,1.0,127.0,424.0,0.01,1.0,600.0,4.411051487544593,75,65,516
536,458.0,1.0,1.0,635.0,424.0,0.01,1.0,600.0,3.969925724870216,75,153,516
356,252.0,1.0,1.0,317.0,424.0,0.007,4.0,200.0,4.096240698407205,61,165,516
547,444.0,1.0,1.0,635.0,424.0,0.007,4.0,200.0,4.039218763143443,61,164,516
697,761.0,1.0,1.0,953.0,424.0,0.1,5.0,400.0,3.8294049810105086,186,122,523
295,377.0,1.0,1.0,317.0,424.0,0.1,5.0,400.0,3.972400033759986,186,104,523
522,569.0,1.0,1.0,635.0,424.0,0.1,5.0,400.0,3.907606766469341,186,139,523
157,185.0,1.0,1.0,127.0,424.0,0.1,5.0,400.0,4.927467466565368,186,158,523
353,198.0,1.0,1.0,317.0,424.0,0.003,2.0,600.0,4.088140379700271,7,162,524
358,248.0,1.0,1.0,317.0,424.0,0.007,3.0,200.0,4.113171050360174,57,167,524
549,440.0,1.0,1.0,635.0,424.0,0.007,3.0,200.0,4.092248862692072,57,166,524
31,6.0,1.0,1.0,127.0,424.0,0.003,2.0,600.0,4.338260994510611,7,32,524
740,582.0,1.0,1.0,953.0,424.0,0.003,2.0,600.0,4.079704979338477,7,165,524
742,632.0,1.0,1.0,953.0,424.0,0.007,3.0,200.0,4.118346714410704,57,167,524
