,Unnamed: 0,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse,setting_id,rank,total_rank
1640,428,428.0,1.0,1.0,635.0,424.0,0.03,3.0,3.0,600.0,0.995,1.0,3.716368382878626,589,41,566
919,268,268.0,1.0,1.0,317.0,424.0,0.03,3.0,3.0,600.0,0.995,1.0,3.866266430209381,589,120,566
806,178,178.0,1.0,1.0,317.0,424.0,0.07,1.0,2.0,600.0,0.995,1.0,3.799683413009688,659,7,582
3363,18,18.0,1.0,1.0,1258.0,424.0,0.07,1.0,2.0,600.0,0.995,1.0,3.691328846328961,659,164,582
2492,498,498.0,1.0,1.0,953.0,424.0,0.07,1.0,2.0,600.0,0.995,1.0,3.6898637919068182,659,93,582
1636,338,338.0,1.0,1.0,635.0,424.0,0.07,1.0,2.0,600.0,0.995,1.0,3.7140638370927705,659,37,582
280,18,18.0,1.0,1.0,127.0,424.0,0.07,1.0,2.0,600.0,0.995,1.0,4.212526086905648,659,281,582
1814,344,344.0,1.0,1.0,635.0,424.0,0.07,1.0,3.0,400.0,0.997,1.0,3.7551090895167913,665,215,587
3385,24,24.0,1.0,1.0,1258.0,424.0,0.07,1.0,3.0,400.0,0.997,1.0,3.697301662439112,665,186,587
10,24,24.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,400.0,0.997,1.0,4.001556214713771,665,11,587
2558,504,504.0,1.0,1.0,953.0,424.0,0.07,1.0,3.0,400.0,0.997,1.0,3.707268221720986,665,159,587
815,184,184.0,1.0,1.0,317.0,424.0,0.07,1.0,3.0,400.0,0.997,1.0,3.811926415300015,665,16,587
1669,342,342.0,1.0,1.0,635.0,424.0,0.07,1.0,3.0,400.0,0.993,1.0,3.725869091025224,663,70,599
3358,22,22.0,1.0,1.0,1258.0,424.0,0.07,1.0,3.0,400.0,0.993,1.0,3.6900500213038927,663,159,599
803,182,182.0,1.0,1.0,317.0,424.0,0.07,1.0,3.0,400.0,0.993,1.0,3.789206524250072,663,4,599
2546,502,502.0,1.0,1.0,953.0,424.0,0.07,1.0,3.0,400.0,0.993,1.0,3.7032741843412738,663,147,599
218,22,22.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,400.0,0.993,1.0,4.1604568236472375,663,219,599
902,307,307.0,1.0,1.0,317.0,424.0,0.01,4.0,3.0,600.0,0.993,1.0,3.860723411215792,468,103,603
3399,147,147.0,1.0,1.0,1258.0,424.0,0.01,4.0,3.0,600.0,0.993,1.0,3.699014680553898,468,200,603
1658,467,467.0,1.0,1.0,635.0,424.0,0.01,4.0,3.0,600.0,0.993,1.0,3.7222952899470783,468,59,603
41,147,147.0,1.0,1.0,127.0,424.0,0.01,4.0,3.0,600.0,0.993,1.0,4.049208052093437,468,42,603
2598,627,627.0,1.0,1.0,953.0,424.0,0.01,4.0,3.0,600.0,0.993,1.0,3.717517924644684,468,199,603
3372,11,11.0,1.0,1.0,1258.0,424.0,0.07,1.0,2.0,400.0,0.99,1.0,3.693722476443129,652,173,609
818,171,171.0,1.0,1.0,317.0,424.0,0.07,1.0,2.0,400.0,0.99,1.0,3.814030386081829,652,19,609
2565,491,491.0,1.0,1.0,953.0,424.0,0.07,1.0,2.0,400.0,0.99,1.0,3.7080166285688874,652,166,609
190,11,11.0,1.0,1.0,127.0,424.0,0.07,1.0,2.0,400.0,0.99,1.0,4.139928259406784,652,191,609
1659,331,331.0,1.0,1.0,635.0,424.0,0.07,1.0,2.0,400.0,0.99,1.0,3.723016489868696,652,60,609
3262,102,102.0,1.0,1.0,1258.0,424.0,0.03,3.0,3.0,400.0,0.993,1.0,3.667744422897779,583,63,614
1770,422,422.0,1.0,1.0,635.0,424.0,0.03,3.0,3.0,400.0,0.993,1.0,3.7462650849832495,583,171,614
898,262,262.0,1.0,1.0,317.0,424.0,0.03,3.0,3.0,400.0,0.993,1.0,3.859537304719364,583,99,614
153,102,102.0,1.0,1.0,127.0,424.0,0.03,3.0,3.0,400.0,0.993,1.0,4.120448057852904,583,154,614
2526,582,582.0,1.0,1.0,953.0,424.0,0.03,3.0,3.0,400.0,0.993,1.0,3.700609072979271,583,127,614
528,36,36.0,1.0,1.0,127.0,424.0,0.07,1.0,4.0,600.0,0.99,1.0,4.362481880068036,677,529,619
2403,516,516.0,1.0,1.0,953.0,424.0,0.07,1.0,4.0,600.0,0.99,1.0,3.639048244390098,677,4,619
1605,356,356.0,1.0,1.0,635.0,424.0,0.07,1.0,4.0,600.0,0.99,1.0,3.6909559967071073,677,6,619
875,196,196.0,1.0,1.0,317.0,424.0,0.07,1.0,4.0,600.0,0.99,1.0,3.8532630968991897,677,76,619
3203,36,36.0,1.0,1.0,1258.0,424.0,0.07,1.0,4.0,600.0,0.99,1.0,3.630603049084551,677,4,619
344,106,106.0,1.0,1.0,127.0,424.0,0.03,3.0,3.0,600.0,0.99,1.0,4.268906017639689,587,345,633
910,266,266.0,1.0,1.0,317.0,424.0,0.03,3.0,3.0,600.0,0.99,1.0,3.864264653004829,587,111,633
2500,586,586.0,1.0,1.0,953.0,424.0,0.03,3.0,3.0,600.0,0.99,1.0,3.692678195415306,587,101,633
3227,106,106.0,1.0,1.0,1258.0,424.0,0.03,3.0,3.0,600.0,0.99,1.0,3.6555014157605576,587,28,633
1647,426,426.0,1.0,1.0,635.0,424.0,0.03,3.0,3.0,600.0,0.99,1.0,3.7198934729385966,587,48,633
