,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
155,5.0,5.0,55.0,953.0,424.0,0.1,1.0,600.0,1.1783755091291142
156,6.0,6.0,56.0,953.0,424.0,0.1,1.0,600.0,1.2695853020559127
157,7.0,7.0,57.0,953.0,424.0,0.1,1.0,600.0,1.2680119710516795
158,8.0,8.0,58.0,953.0,424.0,0.1,1.0,600.0,1.2358802277572762
159,9.0,9.0,59.0,953.0,424.0,0.1,1.0,600.0,1.196845555273151
160,10.0,10.0,60.0,953.0,424.0,0.1,1.0,600.0,1.168414393463075
161,11.0,11.0,61.0,953.0,424.0,0.1,1.0,600.0,1.245939858596647
162,12.0,12.0,62.0,953.0,424.0,0.1,1.0,600.0,1.2224378435648329
163,13.0,13.0,63.0,953.0,424.0,0.1,1.0,600.0,1.2186784476738344
164,14.0,14.0,64.0,953.0,424.0,0.1,1.0,600.0,1.217551225950848
165,15.0,15.0,65.0,953.0,424.0,0.1,1.0,600.0,1.208113844034126
166,16.0,16.0,66.0,953.0,424.0,0.1,1.0,600.0,1.1820735004146452
167,17.0,17.0,67.0,953.0,424.0,0.1,1.0,600.0,1.3039024439378588
168,18.0,18.0,68.0,953.0,424.0,0.1,1.0,600.0,1.2425419989753255
169,19.0,19.0,69.0,953.0,424.0,0.1,1.0,600.0,1.2164927659119635
170,20.0,20.0,70.0,953.0,424.0,0.1,1.0,600.0,1.1802259523979288
171,21.0,21.0,71.0,953.0,424.0,0.1,1.0,600.0,1.2705906634736697
172,22.0,22.0,72.0,953.0,424.0,0.1,1.0,600.0,1.2124584719518554
173,23.0,23.0,73.0,953.0,424.0,0.1,1.0,600.0,1.2108915779414802
174,24.0,24.0,74.0,953.0,424.0,0.1,1.0,600.0,1.2001017502661526
175,25.0,25.0,75.0,953.0,424.0,0.1,1.0,600.0,1.1433404817762483
176,26.0,26.0,76.0,953.0,424.0,0.1,1.0,600.0,1.267469325818666
177,27.0,27.0,77.0,953.0,424.0,0.1,1.0,600.0,1.2049044248856924
178,28.0,28.0,78.0,953.0,424.0,0.1,1.0,600.0,1.2013847985451362
179,29.0,29.0,79.0,953.0,424.0,0.1,1.0,600.0,1.215814102492654
180,30.0,30.0,80.0,953.0,424.0,0.1,1.0,600.0,1.1469945773026122
181,31.0,31.0,81.0,953.0,424.0,0.1,1.0,600.0,1.2138800729162034
182,32.0,32.0,82.0,953.0,424.0,0.1,1.0,600.0,1.2240994043407174
183,33.0,33.0,83.0,953.0,424.0,0.1,1.0,600.0,1.1770474887846833
184,34.0,34.0,84.0,953.0,424.0,0.1,1.0,600.0,1.2215751519433213
185,35.0,35.0,85.0,953.0,424.0,0.1,1.0,600.0,1.2740846611450818
186,36.0,36.0,86.0,953.0,424.0,0.1,1.0,600.0,1.221721765211366
187,37.0,37.0,87.0,953.0,424.0,0.1,1.0,600.0,1.195244550332042
188,38.0,38.0,88.0,953.0,424.0,0.1,1.0,600.0,1.0945324312153828
189,39.0,39.0,89.0,953.0,424.0,0.1,1.0,600.0,1.2081165991492822
190,40.0,40.0,90.0,953.0,424.0,0.1,1.0,600.0,1.261097449863309
191,41.0,41.0,91.0,953.0,424.0,0.1,1.0,600.0,1.2018498833324487
192,42.0,42.0,92.0,953.0,424.0,0.1,1.0,600.0,1.2391286697887667
193,43.0,43.0,93.0,953.0,424.0,0.1,1.0,600.0,1.1283525261360183
194,44.0,44.0,94.0,953.0,424.0,0.1,1.0,600.0,1.2304516262787695
195,45.0,45.0,95.0,953.0,424.0,0.1,1.0,600.0,1.1712525941901828
196,46.0,46.0,96.0,953.0,424.0,0.1,1.0,600.0,1.1686903442786647
197,47.0,47.0,97.0,953.0,424.0,0.1,1.0,600.0,1.1794940364024467
198,48.0,48.0,98.0,953.0,424.0,0.1,1.0,600.0,1.194215258822654
199,49.0,49.0,99.0,953.0,424.0,0.1,1.0,600.0,1.2024672587519236
200,0.0,0.0,50.0,1258.0,424.0,0.03,4.0,400.0,1.2631191452276285
201,1.0,1.0,51.0,1258.0,424.0,0.03,4.0,400.0,1.2148216368032863
202,2.0,2.0,52.0,1258.0,424.0,0.03,4.0,400.0,1.2337455262250756
203,3.0,3.0,53.0,1258.0,424.0,0.03,4.0,400.0,1.1971202423873963
204,4.0,4.0,54.0,1258.0,424.0,0.03,4.0,400.0,1.160335605426956
205,5.0,5.0,55.0,1258.0,424.0,0.03,4.0,400.0,1.1561032017229336
206,6.0,6.0,56.0,1258.0,424.0,0.03,4.0,400.0,1.267292331158319
207,7.0,7.0,57.0,1258.0,424.0,0.03,4.0,400.0,1.270973587239624
208,8.0,8.0,58.0,1258.0,424.0,0.03,4.0,400.0,1.2286234622896568
209,9.0,9.0,59.0,1258.0,424.0,0.03,4.0,400.0,1.202321904393267
210,10.0,10.0,60.0,1258.0,424.0,0.03,4.0,400.0,1.2026055739354973
211,11.0,11.0,61.0,1258.0,424.0,0.03,4.0,400.0,1.278158880623067
212,12.0,12.0,62.0,1258.0,424.0,0.03,4.0,400.0,1.2401022731396834
213,13.0,13.0,63.0,1258.0,424.0,0.03,4.0,400.0,1.1931257828890505
214,14.0,14.0,64.0,1258.0,424.0,0.03,4.0,400.0,1.2181820134855164
215,15.0,15.0,65.0,1258.0,424.0,0.03,4.0,400.0,1.2153004618500236
216,16.0,16.0,66.0,1258.0,424.0,0.03,4.0,400.0,1.178688885549091
217,17.0,17.0,67.0,1258.0,424.0,0.03,4.0,400.0,1.287950050409323
218,18.0,18.0,68.0,1258.0,424.0,0.03,4.0,400.0,1.2288919760776384
219,19.0,19.0,69.0,1258.0,424.0,0.03,4.0,400.0,1.1974638831840738
220,20.0,20.0,70.0,1258.0,424.0,0.03,4.0,400.0,1.1814855365529084
221,21.0,21.0,71.0,1258.0,424.0,0.03,4.0,400.0,1.262619351388754
222,22.0,22.0,72.0,1258.0,424.0,0.03,4.0,400.0,1.1794574884724338
223,23.0,23.0,73.0,1258.0,424.0,0.03,4.0,400.0,1.1955024990490295
224,24.0,24.0,74.0,1258.0,424.0,0.03,4.0,400.0,1.201046995395057
225,25.0,25.0,75.0,1258.0,424.0,0.03,4.0,400.0,1.144683850248531
226,26.0,26.0,76.0,1258.0,424.0,0.03,4.0,400.0,1.2661531385677278
227,27.0,27.0,77.0,1258.0,424.0,0.03,4.0,400.0,1.1989626258313544
228,28.0,28.0,78.0,1258.0,424.0,0.03,4.0,400.0,1.1769633796144243
229,29.0,29.0,79.0,1258.0,424.0,0.03,4.0,400.0,1.1929888626064937
230,30.0,30.0,80.0,1258.0,424.0,0.03,4.0,400.0,1.143343642831167
231,31.0,31.0,81.0,1258.0,424.0,0.03,4.0,400.0,1.2407110895968736
232,32.0,32.0,82.0,1258.0,424.0,0.03,4.0,400.0,1.2250237778975173
233,33.0,33.0,83.0,1258.0,424.0,0.03,4.0,400.0,1.196551927156398
234,34.0,34.0,84.0,1258.0,424.0,0.03,4.0,400.0,1.2293341675514022
235,35.0,35.0,85.0,1258.0,424.0,0.03,4.0,400.0,1.249437779967805
236,36.0,36.0,86.0,1258.0,424.0,0.03,4.0,400.0,1.1953659737408797
237,37.0,37.0,87.0,1258.0,424.0,0.03,4.0,400.0,1.1832853084095662
238,38.0,38.0,88.0,1258.0,424.0,0.03,4.0,400.0,1.138216066008774
239,39.0,39.0,89.0,1258.0,424.0,0.03,4.0,400.0,1.1904761603476939
240,40.0,40.0,90.0,1258.0,424.0,0.03,4.0,400.0,1.2608027665812622
241,41.0,41.0,91.0,1258.0,424.0,0.03,4.0,400.0,1.2410786377367957
242,42.0,42.0,92.0,1258.0,424.0,0.03,4.0,400.0,1.23321751120924
243,43.0,43.0,93.0,1258.0,424.0,0.03,4.0,400.0,1.1304478473469304
244,44.0,44.0,94.0,1258.0,424.0,0.03,4.0,400.0,1.223353983249434
245,45.0,45.0,95.0,1258.0,424.0,0.03,4.0,400.0,1.1998849052277387
246,46.0,46.0,96.0,1258.0,424.0,0.03,4.0,400.0,1.1682181424850722
247,47.0,47.0,97.0,1258.0,424.0,0.03,4.0,400.0,1.1869995989711444
248,48.0,48.0,98.0,1258.0,424.0,0.03,4.0,400.0,1.2076470876051075
249,49.0,49.0,99.0,1258.0,424.0,0.03,4.0,400.0,1.1949878407782004
